Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
6086,4116921,8600000,1534450774000,0.00219,0.00148,0.000918,0.997,0.000181,nan,0.803,0.0,0.197,1.0,0.803,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6162,4182277,8700000,1534455312000,0.00146,0.00147,0.000919,0.997,0.000181,nan,0.803,0.0,0.197,1.0,0.803,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6274,4245269,8800000,1534469315000,0.00159,0.00148,0.000923,0.997,0.000181,nan,0.804,0.0,0.196,1.0,0.804,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6419,4312650,8900000,1534477993000,0.00211,0.00149,0.000932,0.997,0.000182,nan,0.805,0.0,0.195,1.0,0.805,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6517,4368909,9000000,1534481599000,0.00193,0.00149,0.000936,0.997,0.000183,nan,0.805,0.0,0.195,1.0,0.805,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6582,4415143,9100000,1534484170000,0.00178,0.00149,0.000935,0.997,0.000183,nan,0.804,0.0,0.196,1.0,0.804,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6642,4457687,9200000,1534486329000,0.00171,0.00149,0.000933,0.997,0.000183,nan,0.804,0.0,0.196,1.0,0.804,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6711,4499765,9300000,1534488129000,0.00169,0.00149,0.000932,0.997,0.000183,nan,0.804,0.0,0.196,1.0,0.804,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6783,4541439,9400000,1534489820000,0.0017,0.00149,0.000931,0.997,0.000182,nan,0.804,0.0,0.196,1.0,0.804,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6834,4582654,9500000,1534491491000,0.00164,0.00149,0.000929,0.997,0.000183,nan,0.804,0.0,0.196,1.0,0.804,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6896,4624939,9600000,1534493350000,0.0022,0.00149,0.000928,0.997,0.000183,nan,0.803,0.0,0.197,1.0,0.803,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
6948,4668077,9700000,1534495700000,0.00142,0.00149,0.000925,0.997,0.000182,nan,0.803,0.0,0.197,1.0,0.803,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7024,4709612,9800000,1534498003000,0.0016,0.00149,0.000924,0.997,0.000181,nan,0.804,0.0,0.196,1.0,0.804,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7056,4749767,9900000,1534500310000,0.00136,0.00149,0.000919,0.997,0.000181,nan,0.803,0.0,0.197,1.0,0.803,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7122,4791740,10000000,1534502355000,0.00141,0.00149,0.000918,0.997,0.00018,nan,0.804,0.0,0.196,1.0,0.804,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7194,4835709,10100000,1534504275000,0.00146,0.00149,0.000918,0.997,0.000181,nan,0.804,0.0,0.196,1.0,0.804,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7272,4881320,10200000,1534506344000,0.0015,0.00149,0.000919,0.997,0.000181,nan,0.803,0.0,0.197,1.0,0.803,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7378,4928027,10300000,1534508344000,0.00161,0.0015,0.000922,0.997,0.000181,nan,0.804,0.0,0.196,1.0,0.804,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7451,4976487,10400000,1534510463000,0.0016,0.0015,0.000922,0.997,0.000182,nan,0.803,0.0,0.197,1.0,0.803,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7506,5022484,10500000,1534513052000,0.00155,0.00149,0.000921,0.997,0.000182,nan,0.803,0.0,0.197,1.0,0.803,0.737,0.263,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7563,5069887,10600000,1534515766000,0.00135,0.00149,0.000919,0.997,0.000182,nan,0.802,0.0,0.198,1.0,0.802,0.737,0.263,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7644,5119873,10700000,1534518517000,0.00153,0.00149,0.000921,0.997,0.000183,nan,0.802,0.0,0.198,1.0,0.802,0.737,0.263,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7794,5173762,10800000,1534521581000,0.00206,0.00151,0.000928,0.997,0.000183,nan,0.803,0.0,0.197,1.0,0.803,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
7883,5230243,10900000,1534525171000,0.00191,0.00151,0.00093,0.997,0.000183,nan,0.803,0.0,0.197,1.0,0.803,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8033,5288394,11000000,1534528692000,0.00207,0.00152,0.000938,0.997,0.000185,nan,0.803,0.0,0.197,1.0,0.803,0.737,0.263,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8151,5347147,11100000,1534532209000,0.00206,0.00152,0.000943,0.997,0.000186,nan,0.803,0.0,0.197,1.0,0.803,0.737,0.263,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8324,5407903,11200000,1534535352000,0.00219,0.00154,0.000953,0.997,0.000187,nan,0.804,0.0,0.196,1.0,0.804,0.738,0.262,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8497,5469439,11300000,1534538536000,0.00301,0.00155,0.000962,0.997,0.000187,nan,0.806,0.0,0.194,1.0,0.806,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8587,5523406,11400000,1534543569000,0.00185,0.00155,0.000964,0.997,0.000188,nan,0.806,0.0,0.194,1.0,0.806,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8737,5578276,11500000,1534556144000,0.00239,0.00157,0.000971,0.997,0.000188,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
8903,5637301,11600000,1534566623000,0.00264,0.00158,0.00098,0.997,0.00019,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9045,5691603,11700000,1534570864000,0.00263,0.00159,0.000986,0.997,0.00019,nan,0.808,0.0,0.192,1.0,0.808,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9146,5744871,11800000,1534574160000,0.00236,0.00159,0.000989,0.996,0.000191,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9242,5796148,11900000,1534576963000,0.00223,0.00159,0.00099,0.996,0.00019,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9346,5844784,12000000,1534579522000,0.00221,0.0016,0.000992,0.996,0.00019,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9447,5892106,12100000,1534582059000,0.0022,0.0016,0.000994,0.996,0.000191,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9541,5939581,12200000,1534584444000,0.00223,0.00161,0.000996,0.996,0.000192,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9629,5988439,12300000,1534586907000,0.00197,0.00161,0.000997,0.996,0.000192,nan,0.807,0.0,0.193,1.0,0.807,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9744,6036593,12400000,1534589382000,0.00213,0.00161,0.001,0.996,0.000192,nan,0.808,0.0,0.192,1.0,0.808,0.743,0.257,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9850,6087248,12500000,1534591833000,0.00212,0.00162,0.001,0.996,0.000192,nan,0.808,0.0,0.192,1.0,0.808,0.743,0.257,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
9998,6138254,12600000,1534594219000,0.00229,0.00163,0.00101,0.996,0.000194,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10096,6184649,12700000,1534597243000,0.00226,0.00163,0.00101,0.996,0.000195,nan,0.808,0.0,0.192,1.0,0.808,0.742,0.258,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10183,6231399,12800000,1534600571000,0.0022,0.00163,0.00101,0.996,0.000195,nan,0.808,0.0,0.192,1.0,0.808,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10278,6278385,12900000,1534603681000,0.00218,0.00164,0.00101,0.996,0.000196,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10370,6325204,13000000,1534606647000,0.0017,0.00164,0.00102,0.996,0.000197,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10462,6370758,13100000,1534610005000,0.00188,0.00164,0.00102,0.996,0.000197,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10549,6417982,13200000,1534613215000,0.00186,0.00164,0.00102,0.996,0.000197,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10643,6466056,13300000,1534616341000,0.00189,0.00165,0.00102,0.996,0.000198,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10790,6514724,13400000,1534619443000,0.00213,0.00166,0.00102,0.996,0.000198,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10886,6564459,13500000,1534622516000,0.0021,0.00166,0.00103,0.996,0.000199,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
10970,6612294,13600000,1534626216000,0.00244,0.00166,0.00103,0.996,0.000199,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11059,6658219,13700000,1534632293000,0.00235,0.00166,0.00103,0.996,0.000199,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11209,6711572,13800000,1534649517000,0.00267,0.00167,0.00103,0.996,0.000199,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11340,6766108,13900000,1534656304000,0.00242,0.00168,0.00104,0.996,0.0002,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11431,6817505,14000000,1534660228000,0.00208,0.00168,0.00104,0.996,0.000201,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11554,6867585,14100000,1534663200000,0.00221,0.00168,0.00104,0.996,0.000202,nan,0.806,0.0,0.194,1.0,0.806,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11660,6916164,14200000,1534665903000,0.0022,0.00169,0.00104,0.996,0.000202,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11756,6966775,14300000,1534668786000,0.00214,0.00169,0.00104,0.996,0.000202,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11851,7015773,14400000,1534671766000,0.00211,0.00169,0.00104,0.996,0.000201,nan,0.808,0.0,0.192,1.0,0.808,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
11962,7065190,14500000,1534674837000,0.00216,0.00169,0.00105,0.996,0.000201,nan,0.808,0.0,0.192,1.0,0.808,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12107,7115652,14600000,1534677697000,0.00259,0.0017,0.00105,0.996,0.000203,nan,0.807,0.0,0.193,1.0,0.807,0.741,0.259,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12247,7168851,14700000,1534680247000,0.00261,0.00171,0.00106,0.996,0.000203,nan,0.808,0.0,0.192,1.0,0.808,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12379,7221144,14800000,1534682924000,0.00258,0.00171,0.00106,0.996,0.000204,nan,0.808,0.0,0.192,1.0,0.808,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12458,7272059,14900000,1534685816000,0.00236,0.00171,0.00106,0.996,0.000204,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12560,7320768,15000000,1534688843000,0.00232,0.00172,0.00106,0.996,0.000205,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12650,7367508,15100000,1534692274000,0.00226,0.00172,0.00106,0.996,0.000206,nan,0.807,0.0,0.193,1.0,0.807,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12745,7414387,15200000,1534695398000,0.00215,0.00172,0.00106,0.996,0.000205,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12842,7462505,15300000,1534698625000,0.00205,0.00172,0.00106,0.996,0.000206,nan,0.807,0.0,0.193,1.0,0.807,0.739,0.261,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12939,7510761,15400000,1534701627000,0.00203,0.00172,0.00106,0.996,0.000206,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
13010,7559273,15500000,1534704482000,0.00186,0.00172,0.00106,0.996,0.000205,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
13088,7608757,15600000,1534707063000,0.00179,0.00172,0.00106,0.996,0.000205,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
13195,7658668,15700000,1534709673000,0.00186,0.00172,0.00106,0.996,0.000206,nan,0.807,0.0,0.193,1.0,0.807,0.74,0.26,LinUCB_Disjoint,6,0.001,0.0,0.5,0.5
12,2970,400000,1534215666000,0.00404,0.00404,0.00112,0.995,0.000841,nan,0.245,0.0,0.755,1.0,0.245,0.547,0.453,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
34,6724,500000,1534221203000,0.00506,0.00506,0.00133,0.995,0.0011,nan,0.177,0.0,0.823,1.0,0.177,0.426,0.574,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
47,9865,600000,1534223933000,0.00476,0.00476,0.00111,0.995,0.000914,nan,0.174,0.0,0.826,1.0,0.174,0.463,0.537,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
52,12693,700000,1534225990000,0.0041,0.0041,0.00105,0.995,0.000898,nan,0.144,0.0,0.856,1.0,0.144,0.452,0.548,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
60,16003,800000,1534227870000,0.00375,0.00375,0.000929,0.995,0.000791,nan,0.146,0.0,0.854,1.0,0.146,0.49,0.51,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
67,18638,900000,1534229635000,0.00359,0.00359,0.00087,0.995,0.000743,nan,0.142,0.0,0.858,1.0,0.142,0.507,0.493,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
74,20605,1000000,1534231460000,0.0032,0.00359,0.000849,0.995,0.00073,nan,0.136,0.0,0.864,1.0,0.136,0.504,0.496,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
77,22766,1100000,1534233317000,0.00215,0.00338,0.000808,0.995,0.0007,nan,0.129,0.0,0.871,1.0,0.129,0.512,0.488,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
79,24918,1200000,1534235388000,0.0017,0.00317,0.000792,0.995,0.000694,nan,0.119,0.0,0.881,1.0,0.119,0.509,0.491,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
105,27453,1300000,1534237355000,0.00428,0.00382,0.000805,0.995,0.00069,nan,0.139,0.0,0.861,1.0,0.139,0.513,0.487,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
109,29605,1400000,1534238888000,0.00379,0.00368,0.000777,0.995,0.000669,nan,0.135,0.0,0.865,1.0,0.135,0.519,0.481,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
113,31341,1500000,1534240422000,0.00358,0.00361,0.000762,0.995,0.000659,nan,0.13,0.0,0.87,1.0,0.13,0.521,0.479,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
117,32719,1600000,1534241857000,0.00351,0.00358,0.000743,0.995,0.000646,nan,0.127,0.0,0.873,1.0,0.127,0.525,0.475,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
129,34156,1700000,1534243199000,0.00397,0.00378,0.000734,0.995,0.000634,nan,0.131,0.0,0.869,1.0,0.131,0.53,0.47,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
136,35669,1800000,1534244712000,0.00403,0.00381,0.000717,0.995,0.000619,nan,0.132,0.0,0.868,1.0,0.132,0.537,0.463,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
140,37430,1900000,1534246424000,0.00386,0.00374,0.00071,0.995,0.000615,nan,0.128,0.0,0.872,1.0,0.128,0.537,0.463,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
153,39884,2000000,1534248381000,0.00403,0.00384,0.000725,0.995,0.000628,nan,0.129,0.0,0.871,1.0,0.129,0.529,0.471,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
167,42733,2100000,1534250381000,0.00414,0.00391,0.000739,0.995,0.000639,nan,0.13,0.0,0.87,1.0,0.13,0.523,0.477,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
187,45687,2200000,1534252487000,0.00322,0.00409,0.000757,0.995,0.000652,nan,0.135,0.0,0.865,1.0,0.135,0.516,0.484,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
203,47472,2300000,1534254861000,0.00661,0.00428,0.000771,0.995,0.000663,nan,0.136,0.0,0.864,1.0,0.136,0.508,0.492,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
207,48909,2400000,1534257558000,0.00538,0.00423,0.00078,0.995,0.000675,nan,0.13,0.0,0.87,1.0,0.13,0.499,0.501,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
215,50833,2500000,1534260327000,0.00501,0.00423,0.000782,0.995,0.000679,nan,0.129,0.0,0.871,1.0,0.129,0.496,0.504,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
235,53284,2600000,1534263432000,0.00588,0.00441,0.000782,0.995,0.000674,nan,0.134,0.0,0.866,1.0,0.134,0.5,0.5,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
248,56515,2700000,1534266431000,0.00539,0.00439,0.000799,0.995,0.00069,nan,0.133,0.0,0.867,1.0,0.133,0.492,0.508,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
264,59831,2800000,1534269300000,0.00526,0.00441,0.000817,0.995,0.000706,nan,0.133,0.0,0.867,1.0,0.133,0.484,0.516,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
276,62247,2900000,1534272798000,0.00522,0.00443,0.000818,0.995,0.000707,nan,0.133,0.0,0.867,1.0,0.133,0.484,0.516,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
284,64931,3000000,1534275826000,0.00343,0.00437,0.000816,0.995,0.000706,nan,0.132,0.0,0.868,1.0,0.132,0.484,0.516,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
304,68433,3100000,1534279185000,0.0048,0.00444,0.000834,0.995,0.00072,nan,0.133,0.0,0.867,1.0,0.133,0.477,0.523,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
322,71114,3200000,1534284970000,0.0076,0.00453,0.000845,0.995,0.000729,nan,0.134,0.0,0.866,1.0,0.134,0.475,0.525,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
359,79380,3300000,1534301374000,0.00466,0.00452,0.000879,0.995,0.000755,nan,0.139,0.0,0.861,1.0,0.139,0.47,0.53,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
397,85615,3400000,1534307392000,0.00554,0.00464,0.000911,0.995,0.000779,nan,0.143,0.0,0.857,1.0,0.143,0.465,0.535,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
425,88287,3500000,1534310553000,0.00827,0.00481,0.00092,0.995,0.000783,nan,0.147,0.0,0.853,1.0,0.147,0.464,0.536,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
429,90195,3600000,1534313223000,0.00652,0.00476,0.000919,0.995,0.000785,nan,0.144,0.0,0.856,1.0,0.144,0.463,0.537,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
435,91858,3700000,1534315472000,0.00595,0.00474,0.000918,0.995,0.000785,nan,0.142,0.0,0.858,1.0,0.142,0.462,0.538,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
439,93605,3800000,1534317461000,0.00532,0.00469,0.00091,0.995,0.00078,nan,0.14,0.0,0.86,1.0,0.14,0.464,0.536,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
443,95327,3900000,1534319605000,0.00488,0.00465,0.000909,0.995,0.000782,nan,0.138,0.0,0.862,1.0,0.138,0.462,0.538,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
455,97429,4000000,1534321811000,0.00501,0.00467,0.000905,0.995,0.000778,nan,0.138,0.0,0.862,1.0,0.138,0.464,0.536,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
467,99678,4100000,1534324066000,0.00505,0.00469,0.000902,0.995,0.000775,nan,0.139,0.0,0.861,1.0,0.139,0.465,0.535,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
483,102891,4200000,1534325982000,0.00504,0.00469,0.000902,0.995,0.000773,nan,0.14,0.0,0.86,1.0,0.14,0.466,0.534,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
508,106962,4300000,1534327753000,0.00295,0.00475,0.000907,0.995,0.000775,nan,0.142,0.0,0.858,1.0,0.142,0.466,0.534,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
534,110711,4400000,1534329253000,0.00588,0.00482,0.000907,0.995,0.000773,nan,0.146,0.0,0.854,1.0,0.146,0.467,0.533,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
561,114449,4500000,1534330607000,0.00645,0.0049,0.000906,0.995,0.000768,nan,0.15,0.0,0.85,1.0,0.15,0.47,0.53,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
592,118308,4600000,1534332371000,0.00693,0.005,0.00091,0.995,0.000768,nan,0.154,0.0,0.846,1.0,0.154,0.471,0.529,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
600,119815,4700000,1534334282000,0.00676,0.00501,0.000907,0.995,0.000767,nan,0.153,0.0,0.847,1.0,0.153,0.47,0.53,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
600,121555,4800000,1534336223000,0.00602,0.00494,0.000901,0.995,0.000764,nan,0.15,0.0,0.85,1.0,0.15,0.47,0.53,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
604,123096,4900000,1534338220000,0.00572,0.00491,0.0009,0.995,0.000765,nan,0.148,0.0,0.852,1.0,0.148,0.469,0.531,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
618,124759,5000000,1534340324000,0.00595,0.00495,0.000898,0.995,0.000763,nan,0.149,0.0,0.851,1.0,0.149,0.469,0.531,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
622,126525,5100000,1534342505000,0.00564,0.00492,0.000897,0.995,0.000764,nan,0.146,0.0,0.854,1.0,0.146,0.467,0.533,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
628,128369,5200000,1534345017000,0.00545,0.00489,0.000896,0.995,0.000764,nan,0.145,0.0,0.855,1.0,0.145,0.466,0.534,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
642,130460,5300000,1534348283000,0.00555,0.00492,0.000906,0.995,0.000774,nan,0.144,0.0,0.856,1.0,0.144,0.462,0.538,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
654,132849,5400000,1534352099000,0.00473,0.00492,0.000907,0.995,0.000775,nan,0.143,0.0,0.857,1.0,0.143,0.461,0.539,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
666,135423,5500000,1534355823000,0.00469,0.00492,0.000908,0.995,0.000777,nan,0.143,0.0,0.857,1.0,0.143,0.461,0.539,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
676,138732,5600000,1534359354000,0.004,0.00487,0.000905,0.995,0.000774,nan,0.143,0.0,0.857,1.0,0.143,0.462,0.538,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
701,142953,5700000,1534362421000,0.00466,0.0049,0.000913,0.995,0.000779,nan,0.144,0.0,0.856,1.0,0.144,0.46,0.54,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
711,147400,5800000,1534365625000,0.00182,0.00482,0.000921,0.995,0.000788,nan,0.142,0.0,0.858,1.0,0.142,0.456,0.544,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
728,151293,5900000,1534370861000,0.0032,0.00481,0.000923,0.995,0.00079,nan,0.143,0.0,0.857,1.0,0.143,0.454,0.546,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
766,158301,6000000,1534387000000,0.00366,0.00484,0.000934,0.995,0.000796,nan,0.146,0.0,0.854,1.0,0.146,0.453,0.547,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
782,164106,6100000,1534391894000,0.00295,0.00477,0.000938,0.995,0.0008,nan,0.145,0.0,0.855,1.0,0.145,0.45,0.55,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
809,168711,6200000,1534395699000,0.00407,0.0048,0.000946,0.995,0.000806,nan,0.147,0.0,0.853,1.0,0.147,0.447,0.553,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
811,170346,6300000,1534397928000,0.00373,0.00476,0.000943,0.995,0.000804,nan,0.145,0.0,0.855,1.0,0.145,0.446,0.554,LinUCB_Disjoint,6,0.1,0.0,0.033,0.033
