Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,ClusterCount,LengthScale,Nu,Kernel
610,93888,760000,GP_Clustered,1531202607000,0.00432,0.0065,0.00492,1.48e+02,0.00264,inf,0.262,0.0,0.738,1.0,0.262,1.86,-0.865,12,0.2,0.2,1,0.0,10,100,3.5,Matern
619,94934,770000,GP_Clustered,1531204516000,0.00487,0.00652,0.0049,1.48e+02,0.00262,inf,0.263,0.0,0.737,1.0,0.263,1.88,-0.875,12,0.2,0.2,1,0.0,10,100,3.5,Matern
623,95878,780000,GP_Clustered,1531206234000,0.0048,0.0065,0.00489,1.48e+02,0.00261,inf,0.262,0.0,0.738,1.0,0.262,1.88,-0.879,12,0.2,0.2,1,0.0,10,100,3.5,Matern
624,96800,790000,GP_Clustered,1531207753000,0.00446,0.00645,0.00486,1.48e+02,0.0026,inf,0.26,0.0,0.74,1.0,0.26,1.89,-0.891,12,0.2,0.2,1,0.0,10,100,3.5,Matern
629,97614,800000,GP_Clustered,1531209349000,0.00459,0.00644,0.00484,1.48e+02,0.00258,inf,0.26,0.0,0.74,1.0,0.26,1.9,-0.901,12,0.2,0.2,1,0.0,10,100,3.5,Matern
630,98199,810000,GP_Clustered,1531211009000,0.00444,0.00642,0.00481,1.48e+02,0.00256,inf,0.26,0.0,0.74,1.0,0.26,1.92,-0.916,12,0.2,0.2,1,0.0,10,100,3.5,Matern
632,98764,820000,GP_Clustered,1531212747000,0.0044,0.0064,0.00479,1.48e+02,0.00255,inf,0.258,0.0,0.742,1.0,0.258,1.92,-0.924,12,0.2,0.2,1,0.0,10,100,3.5,Matern
632,99269,830000,GP_Clustered,1531214477000,0.00422,0.00637,0.00476,1.49e+02,0.00253,inf,0.257,0.0,0.743,1.0,0.257,1.94,-0.937,12,0.2,0.2,1,0.0,10,100,3.5,Matern
637,99783,840000,GP_Clustered,1531216000000,0.00444,0.00638,0.00475,1.49e+02,0.00251,inf,0.257,0.0,0.743,1.0,0.257,1.95,-0.945,12,0.2,0.2,1,0.0,10,100,3.5,Matern
639,100340,850000,GP_Clustered,1531217491000,0.00717,0.00637,0.00473,1.49e+02,0.0025,inf,0.256,0.0,0.744,1.0,0.256,1.96,-0.956,12,0.2,0.2,1,0.0,10,100,3.5,Matern
644,100972,860000,GP_Clustered,1531218803000,0.00768,0.00638,0.00471,1.49e+02,0.00249,inf,0.256,0.0,0.744,1.0,0.256,1.96,-0.963,12,0.2,0.2,1,0.0,10,100,3.5,Matern
649,101602,870000,GP_Clustered,1531220183000,0.00779,0.00639,0.00469,1.49e+02,0.00247,inf,0.256,0.0,0.744,1.0,0.256,1.97,-0.973,12,0.2,0.2,1,0.0,10,100,3.5,Matern
653,102207,880000,GP_Clustered,1531221660000,0.00746,0.00639,0.00469,1.49e+02,0.00247,inf,0.255,0.0,0.745,1.0,0.255,1.98,-0.976,12,0.2,0.2,1,0.0,10,100,3.5,Matern
657,102833,890000,GP_Clustered,1531223228000,0.00722,0.00639,0.00468,1.49e+02,0.00247,inf,0.254,0.0,0.746,1.0,0.254,1.98,-0.98,12,0.2,0.2,1,0.0,10,100,3.5,Matern
659,103493,900000,GP_Clustered,1531224925000,0.00641,0.00637,0.00466,1.49e+02,0.00246,inf,0.253,0.0,0.747,1.0,0.253,1.99,-0.99,12,0.2,0.2,1,0.0,10,100,3.5,Matern
665,104108,910000,GP_Clustered,1531226586000,0.00692,0.00639,0.00466,1.49e+02,0.00245,inf,0.252,0.0,0.748,1.0,0.252,1.99,-0.993,12,0.2,0.2,1,0.0,10,100,3.5,Matern
669,104693,920000,GP_Clustered,1531228193000,0.00691,0.00639,0.00465,1.49e+02,0.00245,inf,0.251,0.0,0.749,1.0,0.251,1.99,-0.994,12,0.2,0.2,1,0.0,10,100,3.5,Matern
672,105313,930000,GP_Clustered,1531229863000,0.00666,0.00638,0.00464,1.49e+02,0.00245,inf,0.25,0.0,0.75,1.0,0.25,2.0,-1.0,12,0.2,0.2,1,0.0,10,100,3.5,Matern
680,106055,940000,GP_Clustered,1531231690000,0.00717,0.00641,0.00464,1.49e+02,0.00244,inf,0.25,0.0,0.75,1.0,0.25,2.0,-1.0,12,0.2,0.2,1,0.0,10,100,3.5,Matern
684,106825,950000,GP_Clustered,1531233614000,0.00695,0.0064,0.00463,1.49e+02,0.00244,inf,0.25,0.0,0.75,1.0,0.25,2.01,-1.01,12,0.2,0.2,1,0.0,10,100,3.5,Matern
691,107610,960000,GP_Clustered,1531235598000,0.00715,0.00642,0.00463,1.49e+02,0.00244,inf,0.249,0.0,0.751,1.0,0.249,2.01,-1.01,12,0.2,0.2,1,0.0,10,100,3.5,Matern
696,108531,970000,GP_Clustered,1531237572000,0.00697,0.00641,0.00463,1.49e+02,0.00244,inf,0.248,0.0,0.752,1.0,0.248,2.01,-1.01,12,0.2,0.2,1,0.0,10,100,3.5,Matern
710,109624,980000,GP_Clustered,1531239731000,0.00763,0.00648,0.00464,1.49e+02,0.00245,inf,0.249,0.0,0.751,1.0,0.249,2.0,-1.0,12,0.2,0.2,1,0.0,10,100,3.5,Matern
715,110725,990000,GP_Clustered,1531241737000,0.00731,0.00646,0.00464,1.49e+02,0.00245,inf,0.248,0.0,0.752,1.0,0.248,2.0,-1.0,12,0.2,0.2,1,0.0,10,100,3.5,Matern
722,112026,1000000,GP_Clustered,1531243738000,0.0071,0.00644,0.00465,1.49e+02,0.00246,inf,0.247,0.0,0.753,1.0,0.247,2.0,-0.998,12,0.2,0.2,1,0.0,10,100,3.5,Matern
729,113665,1010000,GP_Clustered,1531245667000,0.00676,0.00641,0.00466,1.49e+02,0.00247,inf,0.246,0.0,0.754,1.0,0.246,1.99,-0.995,12,0.2,0.2,1,0.0,10,100,3.5,Matern
741,115403,1020000,GP_Clustered,1531247731000,0.00678,0.00642,0.00466,1.49e+02,0.00247,inf,0.247,0.0,0.753,1.0,0.247,1.99,-0.993,12,0.2,0.2,1,0.0,10,100,3.5,Matern
752,117116,1030000,GP_Clustered,1531249459000,0.00674,0.00642,0.00468,1.49e+02,0.00248,inf,0.247,0.0,0.753,1.0,0.247,1.99,-0.986,12,0.2,0.2,1,0.0,10,100,3.5,Matern
770,118933,1040000,GP_Clustered,1531251643000,0.00705,0.00647,0.00469,1.49e+02,0.00249,inf,0.249,0.0,0.751,1.0,0.249,1.98,-0.979,12,0.2,0.2,1,0.0,10,100,3.5,Matern
778,120653,1050000,GP_Clustered,1531253665000,0.00685,0.00645,0.00471,1.49e+02,0.00251,inf,0.248,0.0,0.752,1.0,0.248,1.97,-0.971,12,0.2,0.2,1,0.0,10,100,3.5,Matern
784,122496,1060000,GP_Clustered,1531256223000,0.00655,0.0064,0.00472,1.49e+02,0.00252,inf,0.246,0.0,0.754,1.0,0.246,1.97,-0.967,12,0.2,0.2,1,0.0,10,100,3.5,Matern
798,124258,1070000,GP_Clustered,1531263018000,0.00749,0.00642,0.00473,1.5e+02,0.00252,inf,0.248,0.0,0.752,1.0,0.248,1.96,-0.964,12,0.2,0.2,1,0.0,10,100,3.5,Matern
807,126507,1080000,GP_Clustered,1531280274000,0.00437,0.00638,0.00472,1.5e+02,0.00251,inf,0.248,0.0,0.752,1.0,0.248,1.97,-0.969,12,0.2,0.2,1,0.0,10,100,3.5,Matern
820,128473,1090000,GP_Clustered,1531284669000,0.00535,0.00638,0.00471,1.5e+02,0.0025,inf,0.25,0.0,0.75,1.0,0.25,1.97,-0.973,12,0.2,0.2,1,0.0,10,100,3.5,Matern
824,129947,1100000,GP_Clustered,1531287508000,0.0047,0.00634,0.0047,1.5e+02,0.00249,inf,0.25,0.0,0.75,1.0,0.25,1.98,-0.981,12,0.2,0.2,1,0.0,10,100,3.5,Matern
828,130979,1110000,GP_Clustered,1531289836000,0.00458,0.00632,0.00469,1.5e+02,0.00248,inf,0.25,0.0,0.75,1.0,0.25,1.99,-0.989,12,0.2,0.2,1,0.0,10,100,3.5,Matern
830,131748,1120000,GP_Clustered,1531291626000,0.00438,0.0063,0.00467,1.5e+02,0.00246,inf,0.25,0.0,0.75,1.0,0.25,2.0,-0.998,12,0.2,0.2,1,0.0,10,100,3.5,Matern
836,133669,1130000,GP_Clustered,1531293077000,0.00413,0.00625,0.00465,1.5e+02,0.00245,inf,0.25,0.0,0.75,1.0,0.25,2.01,-1.01,12,0.2,0.2,1,0.0,10,100,3.5,Matern
843,135350,1140000,GP_Clustered,1531294497000,0.00414,0.00623,0.00464,1.5e+02,0.00243,inf,0.251,0.0,0.749,1.0,0.251,2.02,-1.02,12,0.2,0.2,1,0.0,10,100,3.5,Matern
844,136823,1150000,GP_Clustered,1531295902000,0.00374,0.00617,0.00463,1.5e+02,0.00243,inf,0.25,0.0,0.75,1.0,0.25,2.02,-1.02,12,0.2,0.2,1,0.0,10,100,3.5,Matern
848,138913,1160000,GP_Clustered,1531297173000,0.00348,0.0061,0.00462,1.5e+02,0.00242,inf,0.25,0.0,0.75,1.0,0.25,2.03,-1.03,12,0.2,0.2,1,0.0,10,100,3.5,Matern
854,141141,1170000,GP_Clustered,1531298617000,0.00338,0.00605,0.00461,1.5e+02,0.00241,inf,0.25,0.0,0.75,1.0,0.25,2.04,-1.04,12,0.2,0.2,1,0.0,10,100,3.5,Matern
856,143115,1180000,GP_Clustered,1531300121000,0.00314,0.00598,0.0046,1.5e+02,0.0024,inf,0.25,0.0,0.75,1.0,0.25,2.04,-1.04,12,0.2,0.2,1,0.0,10,100,3.5,Matern
860,144929,1190000,GP_Clustered,1531301576000,0.00306,0.00593,0.00458,1.5e+02,0.00239,inf,0.25,0.0,0.75,1.0,0.25,2.05,-1.05,12,0.2,0.2,1,0.0,10,100,3.5,Matern
865,146595,1200000,GP_Clustered,1531303080000,0.00305,0.0059,0.00457,1.5e+02,0.00238,inf,0.25,0.0,0.75,1.0,0.25,2.06,-1.06,12,0.2,0.2,1,0.0,10,100,3.5,Matern
869,148142,1210000,GP_Clustered,1531304333000,0.00286,0.00587,0.00456,1.51e+02,0.00237,inf,0.25,0.0,0.75,1.0,0.25,2.06,-1.06,12,0.2,0.2,1,0.0,10,100,3.5,Matern
872,149438,1220000,GP_Clustered,1531305532000,0.0026,0.00584,0.00455,1.51e+02,0.00236,inf,0.249,0.0,0.751,1.0,0.249,2.07,-1.07,12,0.2,0.2,1,0.0,10,100,3.5,Matern
876,150430,1230000,GP_Clustered,1531307017000,0.00298,0.00582,0.00454,1.51e+02,0.00235,inf,0.249,0.0,0.751,1.0,0.249,2.08,-1.08,12,0.2,0.2,1,0.0,10,100,3.5,Matern
882,151373,1240000,GP_Clustered,1531308567000,0.00367,0.00583,0.00453,1.51e+02,0.00234,inf,0.249,0.0,0.751,1.0,0.249,2.08,-1.08,12,0.2,0.2,1,0.0,10,100,3.5,Matern
885,152258,1250000,GP_Clustered,1531310326000,0.00363,0.00581,0.00452,1.51e+02,0.00234,inf,0.249,0.0,0.751,1.0,0.249,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
888,153110,1260000,GP_Clustered,1531312103000,0.00361,0.0058,0.00451,1.51e+02,0.00233,inf,0.248,0.0,0.752,1.0,0.248,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
893,153986,1270000,GP_Clustered,1531313779000,0.00387,0.0058,0.0045,1.51e+02,0.00232,inf,0.248,0.0,0.752,1.0,0.248,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
900,154920,1280000,GP_Clustered,1531315640000,0.00428,0.00581,0.0045,1.51e+02,0.00232,inf,0.249,0.0,0.751,1.0,0.249,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
905,155850,1290000,GP_Clustered,1531317423000,0.00439,0.00581,0.00449,1.51e+02,0.00231,inf,0.248,0.0,0.752,1.0,0.248,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
912,156810,1300000,GP_Clustered,1531319405000,0.00467,0.00582,0.00449,1.51e+02,0.00231,inf,0.249,0.0,0.751,1.0,0.249,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
915,157784,1310000,GP_Clustered,1531321200000,0.00453,0.0058,0.00448,1.51e+02,0.00231,inf,0.248,0.0,0.752,1.0,0.248,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
922,158981,1320000,GP_Clustered,1531323186000,0.00466,0.0058,0.00448,1.51e+02,0.00231,inf,0.248,0.0,0.752,1.0,0.248,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
931,160383,1330000,GP_Clustered,1531325396000,0.00484,0.0058,0.00449,1.51e+02,0.00232,inf,0.247,0.0,0.753,1.0,0.247,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
942,161893,1340000,GP_Clustered,1531327624000,0.00508,0.00582,0.00449,1.51e+02,0.00232,inf,0.248,0.0,0.752,1.0,0.248,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
954,163544,1350000,GP_Clustered,1531329744000,0.0053,0.00583,0.00451,1.51e+02,0.00233,inf,0.248,0.0,0.752,1.0,0.248,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
967,165389,1360000,GP_Clustered,1531331783000,0.00547,0.00585,0.00451,1.51e+02,0.00233,inf,0.249,0.0,0.751,1.0,0.249,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
976,167339,1370000,GP_Clustered,1531334066000,0.00539,0.00583,0.00452,1.51e+02,0.00233,inf,0.249,0.0,0.751,1.0,0.249,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
986,169530,1380000,GP_Clustered,1531335903000,0.00531,0.00582,0.00452,1.51e+02,0.00233,inf,0.249,0.0,0.751,1.0,0.249,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
997,171504,1390000,GP_Clustered,1531338119000,0.00533,0.00581,0.00453,1.51e+02,0.00234,inf,0.249,0.0,0.751,1.0,0.249,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1009,173660,1400000,GP_Clustered,1531340225000,0.00535,0.00581,0.00454,1.51e+02,0.00234,inf,0.25,0.0,0.75,1.0,0.25,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1017,175675,1410000,GP_Clustered,1531342924000,0.00525,0.00579,0.00454,1.51e+02,0.00235,inf,0.249,0.0,0.751,1.0,0.249,2.08,-1.08,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1033,178000,1420000,GP_Clustered,1531351318000,0.00209,0.0058,0.00456,1.51e+02,0.00236,inf,0.25,0.0,0.75,1.0,0.25,2.07,-1.07,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1043,180347,1430000,GP_Clustered,1531369501000,0.00389,0.00578,0.00455,1.51e+02,0.00235,inf,0.251,0.0,0.749,1.0,0.251,2.08,-1.08,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1046,182354,1440000,GP_Clustered,1531373800000,0.0029,0.00574,0.00454,1.51e+02,0.00234,inf,0.251,0.0,0.749,1.0,0.251,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1048,183513,1450000,GP_Clustered,1531376336000,0.00267,0.00571,0.00454,1.51e+02,0.00234,inf,0.25,0.0,0.75,1.0,0.25,2.09,-1.09,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1050,184421,1460000,GP_Clustered,1531378380000,0.00261,0.00569,0.00453,1.51e+02,0.00233,inf,0.249,0.0,0.751,1.0,0.249,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1055,185274,1470000,GP_Clustered,1531380197000,0.00297,0.00569,0.00452,1.52e+02,0.00232,inf,0.25,0.0,0.75,1.0,0.25,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1059,186009,1480000,GP_Clustered,1531381734000,0.00318,0.00569,0.00451,1.52e+02,0.00232,inf,0.249,0.0,0.751,1.0,0.249,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1061,186505,1490000,GP_Clustered,1531383373000,0.00323,0.00569,0.0045,1.52e+02,0.00232,inf,0.249,0.0,0.751,1.0,0.249,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1064,187048,1500000,GP_Clustered,1531385107000,0.00336,0.00569,0.0045,1.52e+02,0.00231,inf,0.248,0.0,0.752,1.0,0.248,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1066,187599,1510000,GP_Clustered,1531386959000,0.00337,0.00568,0.00448,1.52e+02,0.0023,inf,0.248,0.0,0.752,1.0,0.248,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1068,188147,1520000,GP_Clustered,1531388666000,0.00339,0.00568,0.00448,1.52e+02,0.0023,inf,0.247,0.0,0.753,1.0,0.247,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1072,188676,1530000,GP_Clustered,1531390366000,0.008,0.00568,0.00447,1.52e+02,0.00229,inf,0.247,0.0,0.753,1.0,0.247,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1077,189272,1540000,GP_Clustered,1531391762000,0.00827,0.00569,0.00446,1.52e+02,0.00229,inf,0.247,0.0,0.753,1.0,0.247,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1081,189847,1550000,GP_Clustered,1531393262000,0.00774,0.00569,0.00445,1.52e+02,0.00228,inf,0.247,0.0,0.753,1.0,0.247,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1083,190543,1560000,GP_Clustered,1531395080000,0.00614,0.00568,0.00445,1.52e+02,0.00227,inf,0.247,0.0,0.753,1.0,0.247,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1087,191270,1570000,GP_Clustered,1531396997000,0.00598,0.00568,0.00444,1.52e+02,0.00227,inf,0.247,0.0,0.753,1.0,0.247,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1091,191913,1580000,GP_Clustered,1531398777000,0.00602,0.00568,0.00443,1.52e+02,0.00226,inf,0.246,0.0,0.754,1.0,0.246,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1092,192470,1590000,GP_Clustered,1531400537000,0.00544,0.00567,0.00443,1.52e+02,0.00226,inf,0.246,0.0,0.754,1.0,0.246,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1093,193090,1600000,GP_Clustered,1531402278000,0.00493,0.00566,0.00442,1.52e+02,0.00226,inf,0.245,0.0,0.755,1.0,0.245,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1097,193800,1610000,GP_Clustered,1531404354000,0.00502,0.00566,0.00442,1.52e+02,0.00226,inf,0.244,0.0,0.756,1.0,0.244,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1101,194590,1620000,GP_Clustered,1531406176000,0.00503,0.00566,0.00442,1.52e+02,0.00226,inf,0.244,0.0,0.756,1.0,0.244,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1104,195364,1630000,GP_Clustered,1531407973000,0.0049,0.00565,0.00441,1.52e+02,0.00226,inf,0.243,0.0,0.757,1.0,0.243,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1107,196169,1640000,GP_Clustered,1531409990000,0.00478,0.00564,0.00441,1.52e+02,0.00226,inf,0.242,0.0,0.758,1.0,0.242,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1117,197265,1650000,GP_Clustered,1531412247000,0.00532,0.00566,0.00442,1.52e+02,0.00227,inf,0.242,0.0,0.758,1.0,0.242,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1129,198381,1660000,GP_Clustered,1531414664000,0.00593,0.00569,0.00443,1.52e+02,0.00227,inf,0.243,0.0,0.757,1.0,0.243,2.16,-1.16,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1141,199628,1670000,GP_Clustered,1531416880000,0.00634,0.00572,0.00444,1.52e+02,0.00228,inf,0.243,0.0,0.757,1.0,0.243,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1154,200978,1680000,GP_Clustered,1531419218000,0.00669,0.00574,0.00445,1.52e+02,0.00229,inf,0.243,0.0,0.757,1.0,0.243,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1171,202513,1690000,GP_Clustered,1531421594000,0.00717,0.00578,0.00446,1.52e+02,0.0023,inf,0.244,0.0,0.756,1.0,0.244,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1185,204030,1700000,GP_Clustered,1531423831000,0.00737,0.00581,0.00448,1.52e+02,0.00231,inf,0.244,0.0,0.756,1.0,0.244,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1197,205432,1710000,GP_Clustered,1531426097000,0.00747,0.00583,0.00449,1.52e+02,0.00232,inf,0.244,0.0,0.756,1.0,0.244,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1207,206980,1720000,GP_Clustered,1531428700000,0.00738,0.00583,0.00451,1.52e+02,0.00233,inf,0.243,0.0,0.757,1.0,0.243,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1219,208727,1730000,GP_Clustered,1531433991000,0.0,0.00584,0.00452,1.52e+02,0.00234,inf,0.243,0.0,0.757,1.0,0.243,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1227,209863,1740000,GP_Clustered,1531452298000,0.00663,0.00585,0.00452,1.52e+02,0.00235,inf,0.243,0.0,0.757,1.0,0.243,2.1,-1.1,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1232,210944,1750000,GP_Clustered,1531457863000,0.00568,0.00584,0.00452,1.52e+02,0.00234,inf,0.242,0.0,0.758,1.0,0.242,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1236,211684,1760000,GP_Clustered,1531460622000,0.00562,0.00584,0.00452,1.52e+02,0.00234,inf,0.242,0.0,0.758,1.0,0.242,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1239,212287,1770000,GP_Clustered,1531462674000,0.00551,0.00584,0.00451,1.52e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1242,212793,1780000,GP_Clustered,1531464475000,0.00556,0.00584,0.00451,1.52e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1253,213327,1790000,GP_Clustered,1531466048000,0.00728,0.00587,0.00451,1.52e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1259,213767,1800000,GP_Clustered,1531467563000,0.00783,0.00589,0.00451,1.52e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1262,214268,1810000,GP_Clustered,1531468953000,0.00766,0.00589,0.0045,1.52e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.11,-1.11,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1267,214768,1820000,GP_Clustered,1531470409000,0.00785,0.0059,0.0045,1.52e+02,0.00233,inf,0.241,0.0,0.759,1.0,0.241,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1268,215349,1830000,GP_Clustered,1531471963000,0.00732,0.00589,0.00449,1.52e+02,0.00233,inf,0.24,0.0,0.76,1.0,0.24,2.12,-1.12,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1273,215898,1840000,GP_Clustered,1531473512000,0.00746,0.0059,0.00448,1.52e+02,0.00232,inf,0.24,0.0,0.76,1.0,0.24,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1276,216481,1850000,GP_Clustered,1531475081000,0.00729,0.00589,0.00448,1.52e+02,0.00232,inf,0.24,0.0,0.76,1.0,0.24,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1280,217929,1860000,GP_Clustered,1531476404000,0.00491,0.00587,0.00447,1.52e+02,0.00231,inf,0.24,0.0,0.76,1.0,0.24,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1287,218980,1870000,GP_Clustered,1531477691000,0.00617,0.00588,0.00447,1.52e+02,0.00231,inf,0.24,0.0,0.76,1.0,0.24,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1292,219845,1880000,GP_Clustered,1531478998000,0.00603,0.00588,0.00447,1.52e+02,0.00231,inf,0.24,0.0,0.76,1.0,0.24,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1300,220704,1890000,GP_Clustered,1531480540000,0.00691,0.00589,0.00447,1.52e+02,0.00231,inf,0.24,0.0,0.76,1.0,0.24,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1309,221609,1900000,GP_Clustered,1531482052000,0.00759,0.00591,0.00446,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1318,222573,1910000,GP_Clustered,1531483642000,0.00792,0.00592,0.00446,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1324,223555,1920000,GP_Clustered,1531485304000,0.00762,0.00592,0.00446,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1329,224510,1930000,GP_Clustered,1531487022000,0.0073,0.00592,0.00446,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1334,225407,1940000,GP_Clustered,1531488590000,0.0071,0.00592,0.00445,1.52e+02,0.00229,inf,0.241,0.0,0.759,1.0,0.241,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1345,226684,1950000,GP_Clustered,1531491010000,0.00731,0.00593,0.00446,1.52e+02,0.00229,inf,0.241,0.0,0.759,1.0,0.241,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1353,227829,1960000,GP_Clustered,1531492900000,0.00728,0.00594,0.00446,1.52e+02,0.00229,inf,0.242,0.0,0.758,1.0,0.242,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1360,229081,1970000,GP_Clustered,1531495204000,0.00709,0.00594,0.00446,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.15,-1.15,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1371,230434,1980000,GP_Clustered,1531497591000,0.0072,0.00595,0.00447,1.52e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.14,-1.14,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1384,231973,1990000,GP_Clustered,1531500030000,0.00734,0.00597,0.00448,1.52e+02,0.00231,inf,0.241,0.0,0.759,1.0,0.241,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
1398,233509,2000000,GP_Clustered,1531502452000,0.00751,0.00599,0.00449,1.53e+02,0.00232,inf,0.242,0.0,0.758,1.0,0.242,2.13,-1.13,12,0.2,0.2,1,0.0,10,100,3.5,Matern
