Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
1613.0,390701.0,8140000.0,Regression,0.08999999999999998,262512
1613.0,391215.0,8150000.0,Regression,0.08999999999999998,262512
1614.0,391606.0,8160000.0,Regression,0.08999999999999998,262512
1615.0,392039.0,8170000.0,Regression,0.08999999999999998,262512
1615.0,392444.0,8180000.0,Regression,0.08999999999999998,262512
1615.0,392758.0,8190000.0,Regression,0.08999999999999998,262512
1615.0,393138.0,8200000.0,Regression,0.08999999999999998,262512
1615.0,393505.0,8210000.0,Regression,0.08999999999999998,262512
1615.0,393913.0,8220000.0,Regression,0.08999999999999998,262512
1616.0,394293.0,8230000.0,Regression,0.08999999999999998,262512
1617.0,394731.0,8240000.0,Regression,0.08999999999999998,262512
1617.0,395270.0,8250000.0,Regression,0.08999999999999998,262512
1618.0,395851.0,8260000.0,Regression,0.08999999999999998,262512
1618.0,396418.0,8270000.0,Regression,0.08999999999999998,262512
1619.0,396977.0,8280000.0,Regression,0.08999999999999998,262512
1620.0,397468.0,8290000.0,Regression,0.08999999999999998,262512
1620.0,397942.0,8300000.0,Regression,0.08999999999999998,262512
1620.0,398431.0,8310000.0,Regression,0.08999999999999998,262512
1620.0,398998.0,8320000.0,Regression,0.08999999999999998,262512
1621.0,399594.0,8330000.0,Regression,0.08999999999999998,262512
1622.0,400264.0,8340000.0,Regression,0.08999999999999998,262512
1622.0,401002.0,8350000.0,Regression,0.08999999999999998,262512
1622.0,401674.0,8360000.0,Regression,0.08999999999999998,262512
1624.0,402492.0,8370000.0,Regression,0.08999999999999998,262512
1624.0,403269.0,8380000.0,Regression,0.08999999999999998,262512
1625.0,404096.0,8390000.0,Regression,0.08999999999999998,262512
1626.0,404825.0,8400000.0,Regression,0.08999999999999998,262512
1627.0,405550.0,8410000.0,Regression,0.08999999999999998,262512
1628.0,405830.0,8420000.0,Regression,0.08999999999999998,262512
1629.0,405904.0,8430000.0,Regression,0.08999999999999998,262512
1629.0,405981.0,8440000.0,Regression,0.08999999999999998,262512
1629.0,406055.0,8450000.0,Regression,0.08999999999999998,262512
1630.0,406130.0,8460000.0,Regression,0.08999999999999998,262512
1630.0,406226.0,8470000.0,Regression,0.08999999999999998,262512
1632.0,406303.0,8480000.0,Regression,0.08999999999999998,262512
1632.0,406376.0,8490000.0,Regression,0.08999999999999998,262512
1632.0,406465.0,8500000.0,Regression,0.08999999999999998,262512
1634.0,406553.0,8510000.0,Regression,0.08999999999999998,262512
1634.0,406636.0,8520000.0,Regression,0.08999999999999998,262512
1634.0,406738.0,8530000.0,Regression,0.08999999999999998,262512
1634.0,406858.0,8540000.0,Regression,0.08999999999999998,262512
1635.0,406945.0,8550000.0,Regression,0.08999999999999998,262512
1635.0,407036.0,8560000.0,Regression,0.08999999999999998,262512
1635.0,407127.0,8570000.0,Regression,0.08999999999999998,262512
1635.0,407231.0,8580000.0,Regression,0.08999999999999998,262512
1635.0,407332.0,8590000.0,Regression,0.08999999999999998,262512
1635.0,407419.0,8600000.0,Regression,0.08999999999999998,262512
1635.0,407525.0,8610000.0,Regression,0.08999999999999998,262512
1635.0,407607.0,8620000.0,Regression,0.08999999999999998,262512
1635.0,407713.0,8630000.0,Regression,0.08999999999999998,262512
1636.0,407786.0,8640000.0,Regression,0.08999999999999998,262512
1637.0,407883.0,8650000.0,Regression,0.08999999999999998,262512
1638.0,407956.0,8660000.0,Regression,0.08999999999999998,262512
1638.0,408020.0,8670000.0,Regression,0.08999999999999998,262512
1639.0,408087.0,8680000.0,Regression,0.08999999999999998,262512
1639.0,408171.0,8690000.0,Regression,0.08999999999999998,262512
1639.0,408234.0,8700000.0,Regression,0.08999999999999998,262512
1639.0,408300.0,8710000.0,Regression,0.08999999999999998,262512
1640.0,408388.0,8720000.0,Regression,0.08999999999999998,262512
1640.0,408447.0,8730000.0,Regression,0.08999999999999998,262512
1641.0,408515.0,8740000.0,Regression,0.08999999999999998,262512
1641.0,408563.0,8750000.0,Regression,0.08999999999999998,262512
1641.0,408612.0,8760000.0,Regression,0.08999999999999998,262512
1641.0,408712.0,8770000.0,Regression,0.08999999999999998,262512
1642.0,408795.0,8780000.0,Regression,0.08999999999999998,262512
1643.0,408870.0,8790000.0,Regression,0.08999999999999998,262512
1643.0,408925.0,8800000.0,Regression,0.08999999999999998,262512
1643.0,408966.0,8810000.0,Regression,0.08999999999999998,262512
1643.0,409014.0,8820000.0,Regression,0.08999999999999998,262512
1643.0,409095.0,8830000.0,Regression,0.08999999999999998,262512
1643.0,409178.0,8840000.0,Regression,0.08999999999999998,262512
1643.0,409223.0,8850000.0,Regression,0.08999999999999998,262512
1645.0,409289.0,8860000.0,Regression,0.08999999999999998,262512
1646.0,409323.0,8870000.0,Regression,0.08999999999999998,262512
1646.0,409362.0,8880000.0,Regression,0.08999999999999998,262512
1646.0,409409.0,8890000.0,Regression,0.08999999999999998,262512
1646.0,409445.0,8900000.0,Regression,0.08999999999999998,262512
1646.0,409481.0,8910000.0,Regression,0.08999999999999998,262512
1646.0,409518.0,8920000.0,Regression,0.08999999999999998,262512
1646.0,409555.0,8930000.0,Regression,0.08999999999999998,262512
1646.0,409601.0,8940000.0,Regression,0.08999999999999998,262512
1646.0,409629.0,8950000.0,Regression,0.08999999999999998,262512
1646.0,409681.0,8960000.0,Regression,0.08999999999999998,262512
1646.0,409713.0,8970000.0,Regression,0.08999999999999998,262512
1647.0,409744.0,8980000.0,Regression,0.08999999999999998,262512
1648.0,409778.0,8990000.0,Regression,0.08999999999999998,262512
1648.0,409795.0,9000000.0,Regression,0.08999999999999998,262512
1648.0,409818.0,9010000.0,Regression,0.08999999999999998,262512
1648.0,409839.0,9020000.0,Regression,0.08999999999999998,262512
1648.0,409900.0,9030000.0,Regression,0.08999999999999998,262512
1652.0,410756.0,9040000.0,Regression,0.08999999999999998,262512
1655.0,411605.0,9050000.0,Regression,0.08999999999999998,262512
1661.0,412604.0,9060000.0,Regression,0.08999999999999998,262512
1665.0,413511.0,9070000.0,Regression,0.08999999999999998,262512
1670.0,414427.0,9080000.0,Regression,0.08999999999999998,262512
1675.0,415282.0,9090000.0,Regression,0.08999999999999998,262512
1687.0,416213.0,9100000.0,Regression,0.08999999999999998,262512
1692.0,417090.0,9110000.0,Regression,0.08999999999999998,262512
1695.0,417976.0,9120000.0,Regression,0.08999999999999998,262512
1699.0,418882.0,9130000.0,Regression,0.08999999999999998,262512
1709.0,419769.0,9140000.0,Regression,0.08999999999999998,262512
1714.0,420688.0,9150000.0,Regression,0.08999999999999998,262512
1718.0,421594.0,9160000.0,Regression,0.08999999999999998,262512
1722.0,422455.0,9170000.0,Regression,0.08999999999999998,262512
1727.0,423347.0,9180000.0,Regression,0.08999999999999998,262512
1734.0,424215.0,9190000.0,Regression,0.08999999999999998,262512
1739.0,425079.0,9200000.0,Regression,0.08999999999999998,262512
1747.0,425943.0,9210000.0,Regression,0.08999999999999998,262512
1752.0,426830.0,9220000.0,Regression,0.08999999999999998,262512
1756.0,427749.0,9230000.0,Regression,0.08999999999999998,262512
1763.0,428613.0,9240000.0,Regression,0.08999999999999998,262512
1766.0,429494.0,9250000.0,Regression,0.08999999999999998,262512
1775.0,430379.0,9260000.0,Regression,0.08999999999999998,262512
1782.0,431281.0,9270000.0,Regression,0.08999999999999998,262512
1789.0,432168.0,9280000.0,Regression,0.08999999999999998,262512
1795.0,433043.0,9290000.0,Regression,0.08999999999999998,262512
1801.0,433954.0,9300000.0,Regression,0.08999999999999998,262512
1806.0,434886.0,9310000.0,Regression,0.08999999999999998,262512
1809.0,435909.0,9320000.0,Regression,0.08999999999999998,262512
1817.0,436876.0,9330000.0,Regression,0.08999999999999998,262512
1830.0,437814.0,9340000.0,Regression,0.08999999999999998,262512
1838.0,438652.0,9350000.0,Regression,0.08999999999999998,262512
1851.0,439477.0,9360000.0,Regression,0.08999999999999998,262512
1854.0,440307.0,9370000.0,Regression,0.08999999999999998,262512
1858.0,441066.0,9380000.0,Regression,0.08999999999999998,262512
1863.0,441828.0,9390000.0,Regression,0.08999999999999998,262512
1872.0,442645.0,9400000.0,Regression,0.08999999999999998,262512
1875.0,443396.0,9410000.0,Regression,0.08999999999999998,262512
1879.0,444238.0,9420000.0,Regression,0.08999999999999998,262512
1881.0,445074.0,9430000.0,Regression,0.08999999999999998,262512
1891.0,445912.0,9440000.0,Regression,0.08999999999999998,262512
1896.0,446752.0,9450000.0,Regression,0.08999999999999998,262512
1901.0,447545.0,9460000.0,Regression,0.08999999999999998,262512
1912.0,448321.0,9470000.0,Regression,0.08999999999999998,262512
1916.0,449098.0,9480000.0,Regression,0.08999999999999998,262512
1925.0,449901.0,9490000.0,Regression,0.08999999999999998,262512
1932.0,450755.0,9500000.0,Regression,0.08999999999999998,262512
1940.0,451593.0,9510000.0,Regression,0.08999999999999998,262512
1950.0,452439.0,9520000.0,Regression,0.08999999999999998,262512
1957.0,453192.0,9530000.0,Regression,0.08999999999999998,262512
1963.0,454008.0,9540000.0,Regression,0.08999999999999998,262512
1966.0,454854.0,9550000.0,Regression,0.08999999999999998,262512
1969.0,455740.0,9560000.0,Regression,0.08999999999999998,262512
1973.0,456568.0,9570000.0,Regression,0.08999999999999998,262512
1977.0,457379.0,9580000.0,Regression,0.08999999999999998,262512
1984.0,458270.0,9590000.0,Regression,0.08999999999999998,262512
1990.0,459109.0,9600000.0,Regression,0.08999999999999998,262512
2000.0,460022.0,9610000.0,Regression,0.08999999999999998,262512
2007.0,460889.0,9620000.0,Regression,0.08999999999999998,262512
2012.0,461739.0,9630000.0,Regression,0.08999999999999998,262512
2014.0,462550.0,9640000.0,Regression,0.08999999999999998,262512
2020.0,463344.0,9650000.0,Regression,0.08999999999999998,262512
2028.0,464225.0,9660000.0,Regression,0.08999999999999998,262512
2033.0,465045.0,9670000.0,Regression,0.08999999999999998,262512
2036.0,465847.0,9680000.0,Regression,0.08999999999999998,262512
2041.0,466728.0,9690000.0,Regression,0.08999999999999998,262512
2046.0,467582.0,9700000.0,Regression,0.08999999999999998,262512
2052.0,468421.0,9710000.0,Regression,0.08999999999999998,262512
2057.0,469252.0,9720000.0,Regression,0.08999999999999998,262512
2065.0,470142.0,9730000.0,Regression,0.08999999999999998,262512
2067.0,470960.0,9740000.0,Regression,0.08999999999999998,262512
2075.0,471792.0,9750000.0,Regression,0.08999999999999998,262512
2084.0,472613.0,9760000.0,Regression,0.08999999999999998,262512
2090.0,473393.0,9770000.0,Regression,0.08999999999999998,262512
2098.0,474219.0,9780000.0,Regression,0.08999999999999998,262512
2103.0,475004.0,9790000.0,Regression,0.08999999999999998,262512
2105.0,475856.0,9800000.0,Regression,0.08999999999999998,262512
2108.0,476643.0,9810000.0,Regression,0.08999999999999998,262512
2116.0,477484.0,9820000.0,Regression,0.08999999999999998,262512
2122.0,478313.0,9830000.0,Regression,0.08999999999999998,262512
2125.0,479065.0,9840000.0,Regression,0.08999999999999998,262512
2130.0,479848.0,9850000.0,Regression,0.08999999999999998,262512
2134.0,480597.0,9860000.0,Regression,0.08999999999999998,262512
2136.0,481389.0,9870000.0,Regression,0.08999999999999998,262512
2146.0,482153.0,9880000.0,Regression,0.08999999999999998,262512
2152.0,482989.0,9890000.0,Regression,0.08999999999999998,262512
2155.0,483796.0,9900000.0,Regression,0.08999999999999998,262512
2162.0,484594.0,9910000.0,Regression,0.08999999999999998,262512
2166.0,485341.0,9920000.0,Regression,0.08999999999999998,262512
2171.0,486119.0,9930000.0,Regression,0.08999999999999998,262512
2176.0,486852.0,9940000.0,Regression,0.08999999999999998,262512
2184.0,487641.0,9950000.0,Regression,0.08999999999999998,262512
2192.0,488452.0,9960000.0,Regression,0.08999999999999998,262512
2202.0,489237.0,9970000.0,Regression,0.08999999999999998,262512
2210.0,490014.0,9980000.0,Regression,0.08999999999999998,262512
2216.0,490772.0,9990000.0,Regression,0.08999999999999998,262512
2223.0,491503.0,10000000.0,Regression,0.08999999999999998,262512
2229.0,492218.0,10010000.0,Regression,0.08999999999999998,262512
2236.0,492928.0,10020000.0,Regression,0.08999999999999998,262512
2242.0,493709.0,10030000.0,Regression,0.08999999999999998,262512
2243.0,494476.0,10040000.0,Regression,0.08999999999999998,262512
2255.0,495228.0,10050000.0,Regression,0.08999999999999998,262512
2265.0,495989.0,10060000.0,Regression,0.08999999999999998,262512
2269.0,496764.0,10070000.0,Regression,0.08999999999999998,262512
2276.0,497477.0,10080000.0,Regression,0.08999999999999998,262512
2284.0,498237.0,10090000.0,Regression,0.08999999999999998,262512
2286.0,498986.0,10100000.0,Regression,0.08999999999999998,262512
2291.0,499728.0,10110000.0,Regression,0.08999999999999998,262512
2296.0,500458.0,10120000.0,Regression,0.08999999999999998,262512
2303.0,501202.0,10130000.0,Regression,0.08999999999999998,262512
2306.0,501947.0,10140000.0,Regression,0.08999999999999998,262512
2311.0,502698.0,10150000.0,Regression,0.08999999999999998,262512
2319.0,503447.0,10160000.0,Regression,0.08999999999999998,262512
2324.0,504210.0,10170000.0,Regression,0.08999999999999998,262512
2329.0,504926.0,10180000.0,Regression,0.08999999999999998,262512
2338.0,505676.0,10190000.0,Regression,0.08999999999999998,262512
2339.0,506419.0,10200000.0,Regression,0.08999999999999998,262512
2342.0,507135.0,10210000.0,Regression,0.08999999999999998,262512
2349.0,507900.0,10220000.0,Regression,0.08999999999999998,262512
2354.0,508651.0,10230000.0,Regression,0.08999999999999998,262512
2359.0,509368.0,10240000.0,Regression,0.08999999999999998,262512
2362.0,510100.0,10250000.0,Regression,0.08999999999999998,262512
2369.0,510800.0,10260000.0,Regression,0.08999999999999998,262512
2375.0,511492.0,10270000.0,Regression,0.08999999999999998,262512
2384.0,512262.0,10280000.0,Regression,0.08999999999999998,262512
2390.0,512966.0,10290000.0,Regression,0.08999999999999998,262512
2395.0,513668.0,10300000.0,Regression,0.08999999999999998,262512
2401.0,514450.0,10310000.0,Regression,0.08999999999999998,262512
2408.0,515186.0,10320000.0,Regression,0.08999999999999998,262512
2410.0,515953.0,10330000.0,Regression,0.08999999999999998,262512
2413.0,516724.0,10340000.0,Regression,0.08999999999999998,262512
2422.0,517526.0,10350000.0,Regression,0.08999999999999998,262512
2429.0,518291.0,10360000.0,Regression,0.08999999999999998,262512
2434.0,519058.0,10370000.0,Regression,0.08999999999999998,262512
2440.0,519805.0,10380000.0,Regression,0.08999999999999998,262512
2444.0,520601.0,10390000.0,Regression,0.08999999999999998,262512
2449.0,521307.0,10400000.0,Regression,0.08999999999999998,262512
2457.0,522053.0,10410000.0,Regression,0.08999999999999998,262512
2459.0,522811.0,10420000.0,Regression,0.08999999999999998,262512
2461.0,523583.0,10430000.0,Regression,0.08999999999999998,262512
2466.0,524388.0,10440000.0,Regression,0.08999999999999998,262512
2472.0,525182.0,10450000.0,Regression,0.08999999999999998,262512
2479.0,526064.0,10460000.0,Regression,0.08999999999999998,262512
2483.0,526948.0,10470000.0,Regression,0.08999999999999998,262512
2496.0,527795.0,10480000.0,Regression,0.08999999999999998,262512
2501.0,528636.0,10490000.0,Regression,0.08999999999999998,262512
2512.0,529479.0,10500000.0,Regression,0.08999999999999998,262512
2518.0,530287.0,10510000.0,Regression,0.08999999999999998,262512
2525.0,531124.0,10520000.0,Regression,0.08999999999999998,262512
2532.0,531904.0,10530000.0,Regression,0.08999999999999998,262512
2538.0,532738.0,10540000.0,Regression,0.08999999999999998,262512
2542.0,533586.0,10550000.0,Regression,0.08999999999999998,262512
2548.0,534347.0,10560000.0,Regression,0.08999999999999998,262512
2557.0,535168.0,10570000.0,Regression,0.08999999999999998,262512
2565.0,536003.0,10580000.0,Regression,0.08999999999999998,262512
2576.0,536865.0,10590000.0,Regression,0.08999999999999998,262512
2583.0,537690.0,10600000.0,Regression,0.08999999999999998,262512
2592.0,538530.0,10610000.0,Regression,0.08999999999999998,262512
2595.0,539360.0,10620000.0,Regression,0.08999999999999998,262512
2600.0,540241.0,10630000.0,Regression,0.08999999999999998,262512
2609.0,541076.0,10640000.0,Regression,0.08999999999999998,262512
2613.0,541896.0,10650000.0,Regression,0.08999999999999998,262512
2622.0,542724.0,10660000.0,Regression,0.08999999999999998,262512
2631.0,543592.0,10670000.0,Regression,0.08999999999999998,262512
2642.0,544446.0,10680000.0,Regression,0.08999999999999998,262512
2648.0,545258.0,10690000.0,Regression,0.08999999999999998,262512
2655.0,546046.0,10700000.0,Regression,0.08999999999999998,262512
2660.0,546900.0,10710000.0,Regression,0.08999999999999998,262512
2669.0,547726.0,10720000.0,Regression,0.08999999999999998,262512
2675.0,548558.0,10730000.0,Regression,0.08999999999999998,262512
2684.0,549391.0,10740000.0,Regression,0.08999999999999998,262512
2688.0,550215.0,10750000.0,Regression,0.08999999999999998,262512
2692.0,550996.0,10760000.0,Regression,0.08999999999999998,262512
2698.0,551836.0,10770000.0,Regression,0.08999999999999998,262512
