Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp
65.0,40723.0,3250000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510285.0
66.0,40842.0,3260000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510405.0
66.0,40955.0,3270000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510528.0
66.0,41079.0,3280000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510650.0
66.0,41186.0,3290000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510774.0
67.0,41292.0,3300000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529510902.0
67.0,41413.0,3310000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511024.0
67.0,41510.0,3320000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511140.0
67.0,41637.0,3330000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511255.0
67.0,41733.0,3340000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511367.0
67.0,41808.0,3350000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511477.0
67.0,41869.0,3360000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511592.0
67.0,41961.0,3370000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511707.0
67.0,42057.0,3380000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511819.0
69.0,42180.0,3390000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529511931.0
69.0,42302.0,3400000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512045.0
69.0,42406.0,3410000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512159.0
69.0,42513.0,3420000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512273.0
69.0,42621.0,3430000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512389.0
69.0,42751.0,3440000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512503.0
69.0,42851.0,3450000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512615.0
69.0,42964.0,3460000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512730.0
69.0,43109.0,3470000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512846.0
69.0,43209.0,3480000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529512960.0
69.0,43341.0,3490000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513080.0
70.0,43447.0,3500000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513198.0
71.0,43562.0,3510000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513322.0
71.0,43649.0,3520000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513442.0
71.0,43764.0,3530000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513565.0
71.0,43862.0,3540000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513684.0
71.0,43955.0,3550000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513801.0
71.0,44066.0,3560000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529513915.0
71.0,44153.0,3570000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514031.0
71.0,44217.0,3580000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514146.0
71.0,44291.0,3590000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514258.0
71.0,44372.0,3600000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514374.0
71.0,44481.0,3610000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514489.0
71.0,44588.0,3620000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514603.0
71.0,44677.0,3630000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514716.0
71.0,44754.0,3640000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514829.0
71.0,44872.0,3650000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529514939.0
71.0,44979.0,3660000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515055.0
71.0,45060.0,3670000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515168.0
72.0,45128.0,3680000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515283.0
72.0,45229.0,3690000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515396.0
73.0,45313.0,3700000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515507.0
73.0,45404.0,3710000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515620.0
73.0,45487.0,3720000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515732.0
74.0,45573.0,3730000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515845.0
74.0,45655.0,3740000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529515957.0
75.0,45715.0,3750000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516066.0
75.0,45816.0,3760000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516176.0
76.0,45932.0,3770000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516288.0
76.0,46040.0,3780000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516398.0
76.0,46150.0,3790000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516507.0
76.0,46251.0,3800000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516614.0
76.0,46355.0,3810000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516718.0
76.0,46463.0,3820000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516825.0
77.0,46568.0,3830000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529516930.0
77.0,46722.0,3840000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517037.0
78.0,46846.0,3850000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517144.0
78.0,46968.0,3860000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517253.0
78.0,47096.0,3870000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517362.0
80.0,47224.0,3880000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517472.0
80.0,47325.0,3890000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517584.0
80.0,47441.0,3900000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517696.0
81.0,47553.0,3910000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517811.0
82.0,47677.0,3920000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529517932.0
82.0,47777.0,3930000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518050.0
82.0,47854.0,3940000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518162.0
82.0,47938.0,3950000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518267.0
83.0,48049.0,3960000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518377.0
84.0,48148.0,3970000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518479.0
84.0,48254.0,3980000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518583.0
84.0,48347.0,3990000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518680.0
84.0,48444.0,4000000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518782.0
84.0,48536.0,4010000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518879.0
84.0,48620.0,4020000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529518976.0
84.0,48689.0,4030000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519068.0
84.0,48765.0,4040000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519158.0
84.0,48829.0,4050000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519247.0
84.0,48905.0,4060000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519335.0
84.0,48976.0,4070000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519425.0
84.0,49030.0,4080000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519511.0
85.0,49135.0,4090000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519597.0
85.0,49229.0,4100000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519684.0
85.0,49302.0,4110000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519769.0
85.0,49373.0,4120000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519856.0
85.0,49458.0,4130000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529519944.0
85.0,49546.0,4140000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520032.0
85.0,49621.0,4150000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520119.0
85.0,49734.0,4160000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520204.0
85.0,49815.0,4170000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520290.0
85.0,49901.0,4180000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520376.0
85.0,50007.0,4190000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520462.0
85.0,50100.0,4200000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520546.0
85.0,50183.0,4210000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520623.0
85.0,50270.0,4220000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520701.0
85.0,50360.0,4230000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520776.0
85.0,50456.0,4240000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520851.0
86.0,50556.0,4250000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529520926.0
87.0,50644.0,4260000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529521002.0
87.0,50721.0,4270000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529521081.0
88.0,50793.0,4280000.0,Regression_1h_alpha0.1_softTrue,0.02,58336,1529521162.0
