Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart
475.0,84103.0,4240000.0,TS_Lin,0.05,145840,1529520851.0,0.0001,0.02
476.0,84295.0,4250000.0,TS_Lin,0.05,145840,1529520926.0,0.0001,0.02
478.0,84467.0,4260000.0,TS_Lin,0.05,145840,1529521002.0,0.0001,0.02
479.0,84659.0,4270000.0,TS_Lin,0.05,145840,1529521081.0,0.0001,0.02
480.0,84891.0,4280000.0,TS_Lin,0.05,145840,1529521162.0,0.0001,0.02
485.0,85108.0,4290000.0,TS_Lin,0.05,145840,1529521244.0,0.0001,0.02
488.0,85312.0,4300000.0,TS_Lin,0.05,145840,1529521327.0,0.0001,0.02
489.0,85516.0,4310000.0,TS_Lin,0.05,145840,1529521407.0,0.0001,0.02
489.0,85715.0,4320000.0,TS_Lin,0.05,145840,1529521489.0,0.0001,0.02
490.0,85897.0,4330000.0,TS_Lin,0.05,145840,1529521568.0,0.0001,0.02
491.0,86111.0,4340000.0,TS_Lin,0.05,145840,1529521649.0,0.0001,0.02
493.0,86324.0,4350000.0,TS_Lin,0.05,145840,1529521733.0,0.0001,0.02
494.0,86519.0,4360000.0,TS_Lin,0.05,145840,1529521816.0,0.0001,0.02
496.0,86722.0,4370000.0,TS_Lin,0.05,145840,1529521898.0,0.0001,0.02
498.0,86934.0,4380000.0,TS_Lin,0.05,145840,1529521983.0,0.0001,0.02
501.0,87157.0,4390000.0,TS_Lin,0.05,145840,1529522073.0,0.0001,0.02
502.0,87369.0,4400000.0,TS_Lin,0.05,145840,1529522153.0,0.0001,0.02
504.0,87597.0,4410000.0,TS_Lin,0.05,145840,1529522231.0,0.0001,0.02
506.0,87776.0,4420000.0,TS_Lin,0.05,145840,1529522305.0,0.0001,0.02
508.0,87972.0,4430000.0,TS_Lin,0.05,145840,1529522377.0,0.0001,0.02
510.0,88177.0,4440000.0,TS_Lin,0.05,145840,1529522449.0,0.0001,0.02
512.0,88383.0,4450000.0,TS_Lin,0.05,145840,1529522542.0,0.0001,0.02
513.0,88610.0,4460000.0,TS_Lin,0.05,145840,1529522626.0,0.0001,0.02
516.0,88826.0,4470000.0,TS_Lin,0.05,145840,1529522696.0,0.0001,0.02
517.0,88996.0,4480000.0,TS_Lin,0.05,145840,1529522765.0,0.0001,0.02
520.0,89188.0,4490000.0,TS_Lin,0.05,145840,1529522834.0,0.0001,0.02
524.0,89397.0,4500000.0,TS_Lin,0.05,145840,1529522902.0,0.0001,0.02
527.0,89567.0,4510000.0,TS_Lin,0.05,145840,1529522980.0,0.0001,0.02
527.0,89764.0,4520000.0,TS_Lin,0.05,145840,1529523050.0,0.0001,0.02
528.0,89959.0,4530000.0,TS_Lin,0.05,145840,1529523120.0,0.0001,0.02
529.0,90136.0,4540000.0,TS_Lin,0.05,145840,1529523190.0,0.0001,0.02
535.0,90317.0,4550000.0,TS_Lin,0.05,145840,1529523259.0,0.0001,0.02
535.0,90508.0,4560000.0,TS_Lin,0.05,145840,1529523331.0,0.0001,0.02
537.0,90710.0,4570000.0,TS_Lin,0.05,145840,1529523404.0,0.0001,0.02
539.0,90905.0,4580000.0,TS_Lin,0.05,145840,1529523478.0,0.0001,0.02
542.0,91079.0,4590000.0,TS_Lin,0.05,145840,1529523547.0,0.0001,0.02
544.0,91258.0,4600000.0,TS_Lin,0.05,145840,1529523617.0,0.0001,0.02
546.0,91453.0,4610000.0,TS_Lin,0.05,145840,1529523692.0,0.0001,0.02
548.0,91616.0,4620000.0,TS_Lin,0.05,145840,1529523767.0,0.0001,0.02
550.0,91786.0,4630000.0,TS_Lin,0.05,145840,1529523839.0,0.0001,0.02
551.0,91959.0,4640000.0,TS_Lin,0.05,145840,1529523912.0,0.0001,0.02
555.0,92148.0,4650000.0,TS_Lin,0.05,145840,1529523986.0,0.0001,0.02
557.0,92356.0,4660000.0,TS_Lin,0.05,145840,1529524061.0,0.0001,0.02
559.0,92524.0,4670000.0,TS_Lin,0.05,145840,1529524133.0,0.0001,0.02
564.0,92712.0,4680000.0,TS_Lin,0.05,145840,1529524209.0,0.0001,0.02
568.0,92923.0,4690000.0,TS_Lin,0.05,145840,1529524283.0,0.0001,0.02
570.0,93125.0,4700000.0,TS_Lin,0.05,145840,1529524359.0,0.0001,0.02
571.0,93309.0,4710000.0,TS_Lin,0.05,145840,1529524438.0,0.0001,0.02
571.0,93505.0,4720000.0,TS_Lin,0.05,145840,1529524512.0,0.0001,0.02
574.0,93708.0,4730000.0,TS_Lin,0.05,145840,1529524581.0,0.0001,0.02
576.0,93871.0,4740000.0,TS_Lin,0.05,145840,1529524649.0,0.0001,0.02
578.0,94048.0,4750000.0,TS_Lin,0.05,145840,1529524717.0,0.0001,0.02
580.0,94236.0,4760000.0,TS_Lin,0.05,145840,1529524785.0,0.0001,0.02
580.0,94429.0,4770000.0,TS_Lin,0.05,145840,1529524853.0,0.0001,0.02
581.0,94627.0,4780000.0,TS_Lin,0.05,145840,1529524921.0,0.0001,0.02
584.0,94866.0,4790000.0,TS_Lin,0.05,145840,1529524987.0,0.0001,0.02
585.0,95066.0,4800000.0,TS_Lin,0.05,145840,1529525054.0,0.0001,0.02
587.0,95267.0,4810000.0,TS_Lin,0.05,145840,1529525123.0,0.0001,0.02
587.0,95482.0,4820000.0,TS_Lin,0.05,145840,1529525191.0,0.0001,0.02
590.0,95701.0,4830000.0,TS_Lin,0.05,145840,1529525260.0,0.0001,0.02
593.0,95881.0,4840000.0,TS_Lin,0.05,145840,1529525332.0,0.0001,0.02
595.0,96088.0,4850000.0,TS_Lin,0.05,145840,1529525406.0,0.0001,0.02
597.0,96317.0,4860000.0,TS_Lin,0.05,145840,1529525482.0,0.0001,0.02
597.0,96513.0,4870000.0,TS_Lin,0.05,145840,1529525555.0,0.0001,0.02
598.0,96717.0,4880000.0,TS_Lin,0.05,145840,1529525628.0,0.0001,0.02
600.0,96927.0,4890000.0,TS_Lin,0.05,145840,1529525704.0,0.0001,0.02
601.0,97114.0,4900000.0,TS_Lin,0.05,145840,1529525781.0,0.0001,0.02
604.0,97339.0,4910000.0,TS_Lin,0.05,145840,1529525857.0,0.0001,0.02
607.0,97574.0,4920000.0,TS_Lin,0.05,145840,1529525934.0,0.0001,0.02
612.0,97782.0,4930000.0,TS_Lin,0.05,145840,1529526013.0,0.0001,0.02
613.0,97994.0,4940000.0,TS_Lin,0.05,145840,1529526092.0,0.0001,0.02
613.0,98231.0,4950000.0,TS_Lin,0.05,145840,1529526172.0,0.0001,0.02
613.0,98444.0,4960000.0,TS_Lin,0.05,145840,1529526252.0,0.0001,0.02
614.0,98665.0,4970000.0,TS_Lin,0.05,145840,1529526333.0,0.0001,0.02
615.0,98894.0,4980000.0,TS_Lin,0.05,145840,1529526414.0,0.0001,0.02
617.0,99108.0,4990000.0,TS_Lin,0.05,145840,1529526501.0,0.0001,0.02
617.0,99336.0,5000000.0,TS_Lin,0.05,145840,1529526584.0,0.0001,0.02
617.0,99569.0,5010000.0,TS_Lin,0.05,145840,1529526670.0,0.0001,0.02
620.0,99798.0,5020000.0,TS_Lin,0.05,145840,1529526754.0,0.0001,0.02
621.0,99999.0,5030000.0,TS_Lin,0.05,145840,1529526840.0,0.0001,0.02
622.0,100215.0,5040000.0,TS_Lin,0.05,145840,1529526928.0,0.0001,0.02
622.0,100444.0,5050000.0,TS_Lin,0.05,145840,1529527018.0,0.0001,0.02
624.0,100673.0,5060000.0,TS_Lin,0.05,145840,1529527109.0,0.0001,0.02
627.0,100885.0,5070000.0,TS_Lin,0.05,145840,1529527202.0,0.0001,0.02
629.0,101098.0,5080000.0,TS_Lin,0.05,145840,1529527297.0,0.0001,0.02
630.0,101289.0,5090000.0,TS_Lin,0.05,145840,1529527393.0,0.0001,0.02
633.0,101506.0,5100000.0,TS_Lin,0.05,145840,1529527487.0,0.0001,0.02
634.0,101700.0,5110000.0,TS_Lin,0.05,145840,1529527585.0,0.0001,0.02
639.0,101934.0,5120000.0,TS_Lin,0.05,145840,1529527684.0,0.0001,0.02
639.0,102140.0,5130000.0,TS_Lin,0.05,145840,1529527784.0,0.0001,0.02
642.0,102341.0,5140000.0,TS_Lin,0.05,145840,1529527883.0,0.0001,0.02
644.0,102541.0,5150000.0,TS_Lin,0.05,145840,1529527983.0,0.0001,0.02
646.0,102758.0,5160000.0,TS_Lin,0.05,145840,1529528084.0,0.0001,0.02
647.0,102953.0,5170000.0,TS_Lin,0.05,145840,1529528185.0,0.0001,0.02
647.0,103142.0,5180000.0,TS_Lin,0.05,145840,1529528289.0,0.0001,0.02
647.0,103321.0,5190000.0,TS_Lin,0.05,145840,1529528395.0,0.0001,0.02
649.0,103516.0,5200000.0,TS_Lin,0.05,145840,1529528502.0,0.0001,0.02
652.0,103712.0,5210000.0,TS_Lin,0.05,145840,1529528614.0,0.0001,0.02
655.0,103924.0,5220000.0,TS_Lin,0.05,145840,1529528729.0,0.0001,0.02
655.0,104127.0,5230000.0,TS_Lin,0.05,145840,1529528844.0,0.0001,0.02
656.0,104317.0,5240000.0,TS_Lin,0.05,145840,1529528963.0,0.0001,0.02
657.0,104526.0,5250000.0,TS_Lin,0.05,145840,1529529085.0,0.0001,0.02
658.0,104720.0,5260000.0,TS_Lin,0.05,145840,1529529206.0,0.0001,0.02
659.0,104892.0,5270000.0,TS_Lin,0.05,145840,1529529321.0,0.0001,0.02
661.0,105073.0,5280000.0,TS_Lin,0.05,145840,1529529439.0,0.0001,0.02
662.0,105277.0,5290000.0,TS_Lin,0.05,145840,1529529556.0,0.0001,0.02
666.0,105455.0,5300000.0,TS_Lin,0.05,145840,1529529673.0,0.0001,0.02
668.0,105625.0,5310000.0,TS_Lin,0.05,145840,1529529788.0,0.0001,0.02
669.0,105813.0,5320000.0,TS_Lin,0.05,145840,1529529902.0,0.0001,0.02
672.0,105975.0,5330000.0,TS_Lin,0.05,145840,1529530020.0,0.0001,0.02
674.0,106157.0,5340000.0,TS_Lin,0.05,145840,1529530138.0,0.0001,0.02
675.0,106354.0,5350000.0,TS_Lin,0.05,145840,1529530259.0,0.0001,0.02
676.0,106550.0,5360000.0,TS_Lin,0.05,145840,1529530387.0,0.0001,0.02
677.0,106733.0,5370000.0,TS_Lin,0.05,145840,1529530523.0,0.0001,0.02
679.0,106915.0,5380000.0,TS_Lin,0.05,145840,1529530658.0,0.0001,0.02
681.0,107095.0,5390000.0,TS_Lin,0.05,145840,1529530798.0,0.0001,0.02
681.0,107274.0,5400000.0,TS_Lin,0.05,145840,1529530944.0,0.0001,0.02
682.0,107447.0,5410000.0,TS_Lin,0.05,145840,1529531092.0,0.0001,0.02
682.0,107622.0,5420000.0,TS_Lin,0.05,145840,1529531245.0,0.0001,0.02
682.0,107817.0,5430000.0,TS_Lin,0.05,145840,1529531399.0,0.0001,0.02
683.0,108024.0,5440000.0,TS_Lin,0.05,145840,1529531561.0,0.0001,0.02
689.0,108217.0,5450000.0,TS_Lin,0.05,145840,1529531728.0,0.0001,0.02
689.0,108382.0,5460000.0,TS_Lin,0.05,145840,1529531906.0,0.0001,0.02
692.0,108580.0,5470000.0,TS_Lin,0.05,145840,1529532085.0,0.0001,0.02
694.0,108791.0,5480000.0,TS_Lin,0.05,145840,1529532271.0,0.0001,0.02
694.0,108960.0,5490000.0,TS_Lin,0.05,145840,1529532472.0,0.0001,0.02
697.0,109165.0,5500000.0,TS_Lin,0.05,145840,1529532690.0,0.0001,0.02
697.0,109365.0,5510000.0,TS_Lin,0.05,145840,1529532912.0,0.0001,0.02
697.0,109554.0,5520000.0,TS_Lin,0.05,145840,1529533138.0,0.0001,0.02
697.0,109763.0,5530000.0,TS_Lin,0.05,145840,1529533386.0,0.0001,0.02
699.0,109948.0,5540000.0,TS_Lin,0.05,145840,1529533640.0,0.0001,0.02
701.0,110152.0,5550000.0,TS_Lin,0.05,145840,1529533916.0,0.0001,0.02
705.0,110361.0,5560000.0,TS_Lin,0.05,145840,1529534209.0,0.0001,0.02
707.0,110587.0,5570000.0,TS_Lin,0.05,145840,1529534525.0,0.0001,0.02
711.0,110817.0,5580000.0,TS_Lin,0.05,145840,1529534873.0,0.0001,0.02
713.0,110985.0,5590000.0,TS_Lin,0.05,145840,1529535224.0,0.0001,0.02
714.0,111189.0,5600000.0,TS_Lin,0.05,145840,1529535633.0,0.0001,0.02
716.0,111377.0,5610000.0,TS_Lin,0.05,145840,1529536066.0,0.0001,0.02
716.0,111561.0,5620000.0,TS_Lin,0.05,145840,1529536553.0,0.0001,0.02
720.0,111759.0,5630000.0,TS_Lin,0.05,145840,1529537084.0,0.0001,0.02
725.0,111946.0,5640000.0,TS_Lin,0.05,145840,1529537641.0,0.0001,0.02
728.0,112143.0,5650000.0,TS_Lin,0.05,145840,1529538272.0,0.0001,0.02
728.0,112347.0,5660000.0,TS_Lin,0.05,145840,1529538967.0,0.0001,0.02
730.0,112591.0,5670000.0,TS_Lin,0.05,145840,1529539719.0,0.0001,0.02
732.0,112831.0,5680000.0,TS_Lin,0.05,145840,1529540458.0,0.0001,0.02
734.0,113088.0,5690000.0,TS_Lin,0.05,145840,1529541314.0,0.0001,0.02
737.0,113325.0,5700000.0,TS_Lin,0.05,145840,1529542254.0,0.0001,0.02
744.0,113628.0,5710000.0,TS_Lin,0.05,145840,1529543236.0,0.0001,0.02
748.0,113874.0,5720000.0,TS_Lin,0.05,145840,1529544172.0,0.0001,0.02
748.0,114131.0,5730000.0,TS_Lin,0.05,145840,1529545077.0,0.0001,0.02
749.0,114369.0,5740000.0,TS_Lin,0.05,145840,1529545964.0,0.0001,0.02
749.0,114552.0,5750000.0,TS_Lin,0.05,145840,1529546751.0,0.0001,0.02
753.0,114802.0,5760000.0,TS_Lin,0.05,145840,1529547420.0,0.0001,0.02
753.0,115021.0,5770000.0,TS_Lin,0.05,145840,1529548014.0,0.0001,0.02
755.0,115222.0,5780000.0,TS_Lin,0.05,145840,1529548508.0,0.0001,0.02
755.0,115432.0,5790000.0,TS_Lin,0.05,145840,1529548933.0,0.0001,0.02
759.0,115646.0,5800000.0,TS_Lin,0.05,145840,1529549322.0,0.0001,0.02
762.0,115829.0,5810000.0,TS_Lin,0.05,145840,1529549666.0,0.0001,0.02
763.0,116061.0,5820000.0,TS_Lin,0.05,145840,1529549987.0,0.0001,0.02
764.0,116279.0,5830000.0,TS_Lin,0.05,145840,1529550282.0,0.0001,0.02
769.0,116460.0,5840000.0,TS_Lin,0.05,145840,1529550546.0,0.0001,0.02
770.0,116645.0,5850000.0,TS_Lin,0.05,145840,1529550792.0,0.0001,0.02
772.0,116818.0,5860000.0,TS_Lin,0.05,145840,1529551023.0,0.0001,0.02
774.0,116978.0,5870000.0,TS_Lin,0.05,145840,1529551237.0,0.0001,0.02
775.0,117166.0,5880000.0,TS_Lin,0.05,145840,1529551440.0,0.0001,0.02
776.0,117307.0,5890000.0,TS_Lin,0.05,145840,1529551634.0,0.0001,0.02
778.0,117481.0,5900000.0,TS_Lin,0.05,145840,1529551823.0,0.0001,0.02
782.0,117664.0,5910000.0,TS_Lin,0.05,145840,1529552007.0,0.0001,0.02
784.0,117854.0,5920000.0,TS_Lin,0.05,145840,1529552181.0,0.0001,0.02
786.0,118009.0,5930000.0,TS_Lin,0.05,145840,1529552345.0,0.0001,0.02
789.0,118175.0,5940000.0,TS_Lin,0.05,145840,1529552499.0,0.0001,0.02
790.0,118354.0,5950000.0,TS_Lin,0.05,145840,1529552652.0,0.0001,0.02
791.0,118491.0,5960000.0,TS_Lin,0.05,145840,1529552796.0,0.0001,0.02
793.0,118672.0,5970000.0,TS_Lin,0.05,145840,1529552938.0,0.0001,0.02
795.0,118851.0,5980000.0,TS_Lin,0.05,145840,1529553074.0,0.0001,0.02
799.0,119041.0,5990000.0,TS_Lin,0.05,145840,1529553201.0,0.0001,0.02
803.0,119207.0,6000000.0,TS_Lin,0.05,145840,1529553326.0,0.0001,0.02
805.0,119385.0,6010000.0,TS_Lin,0.05,145840,1529553449.0,0.0001,0.02
805.0,119536.0,6020000.0,TS_Lin,0.05,145840,1529553571.0,0.0001,0.02
806.0,119706.0,6030000.0,TS_Lin,0.05,145840,1529553690.0,0.0001,0.02
807.0,119858.0,6040000.0,TS_Lin,0.05,145840,1529553807.0,0.0001,0.02
809.0,119992.0,6050000.0,TS_Lin,0.05,145840,1529553921.0,0.0001,0.02
813.0,120135.0,6060000.0,TS_Lin,0.05,145840,1529554026.0,0.0001,0.02
814.0,120292.0,6070000.0,TS_Lin,0.05,145840,1529554130.0,0.0001,0.02
814.0,120459.0,6080000.0,TS_Lin,0.05,145840,1529554233.0,0.0001,0.02
816.0,120638.0,6090000.0,TS_Lin,0.05,145840,1529554333.0,0.0001,0.02
819.0,120796.0,6100000.0,TS_Lin,0.05,145840,1529554430.0,0.0001,0.02
819.0,120953.0,6110000.0,TS_Lin,0.05,145840,1529554528.0,0.0001,0.02
821.0,121112.0,6120000.0,TS_Lin,0.05,145840,1529554622.0,0.0001,0.02
822.0,121268.0,6130000.0,TS_Lin,0.05,145840,1529554714.0,0.0001,0.02
824.0,121401.0,6140000.0,TS_Lin,0.05,145840,1529554806.0,0.0001,0.02
825.0,121560.0,6150000.0,TS_Lin,0.05,145840,1529554898.0,0.0001,0.02
827.0,121717.0,6160000.0,TS_Lin,0.05,145840,1529554987.0,0.0001,0.02
827.0,121858.0,6170000.0,TS_Lin,0.05,145840,1529555077.0,0.0001,0.02
828.0,121991.0,6180000.0,TS_Lin,0.05,145840,1529555164.0,0.0001,0.02
831.0,122152.0,6190000.0,TS_Lin,0.05,145840,1529555250.0,0.0001,0.02
833.0,122300.0,6200000.0,TS_Lin,0.05,145840,1529555338.0,0.0001,0.02
834.0,122464.0,6210000.0,TS_Lin,0.05,145840,1529555425.0,0.0001,0.02
834.0,122623.0,6220000.0,TS_Lin,0.05,145840,1529555511.0,0.0001,0.02
838.0,122790.0,6230000.0,TS_Lin,0.05,145840,1529555597.0,0.0001,0.02
838.0,122945.0,6240000.0,TS_Lin,0.05,145840,1529555679.0,0.0001,0.02
839.0,123109.0,6250000.0,TS_Lin,0.05,145840,1529555763.0,0.0001,0.02
840.0,123291.0,6260000.0,TS_Lin,0.05,145840,1529555846.0,0.0001,0.02
842.0,123472.0,6270000.0,TS_Lin,0.05,145840,1529555928.0,0.0001,0.02
843.0,123650.0,6280000.0,TS_Lin,0.05,145840,1529556009.0,0.0001,0.02
845.0,123806.0,6290000.0,TS_Lin,0.05,145840,1529556088.0,0.0001,0.02
846.0,123976.0,6300000.0,TS_Lin,0.05,145840,1529556167.0,0.0001,0.02
848.0,124137.0,6310000.0,TS_Lin,0.05,145840,1529556246.0,0.0001,0.02
849.0,124310.0,6320000.0,TS_Lin,0.05,145840,1529556325.0,0.0001,0.02
852.0,124466.0,6330000.0,TS_Lin,0.05,145840,1529556403.0,0.0001,0.02
854.0,124643.0,6340000.0,TS_Lin,0.05,145840,1529556480.0,0.0001,0.02
854.0,124811.0,6350000.0,TS_Lin,0.05,145840,1529556557.0,0.0001,0.02
857.0,124989.0,6360000.0,TS_Lin,0.05,145840,1529556634.0,0.0001,0.02
857.0,125163.0,6370000.0,TS_Lin,0.05,145840,1529556710.0,0.0001,0.02
857.0,125319.0,6380000.0,TS_Lin,0.05,145840,1529556787.0,0.0001,0.02
858.0,125482.0,6390000.0,TS_Lin,0.05,145840,1529556863.0,0.0001,0.02
859.0,125652.0,6400000.0,TS_Lin,0.05,145840,1529556940.0,0.0001,0.02
860.0,125838.0,6410000.0,TS_Lin,0.05,145840,1529557017.0,0.0001,0.02
860.0,125989.0,6420000.0,TS_Lin,0.05,145840,1529557092.0,0.0001,0.02
862.0,126162.0,6430000.0,TS_Lin,0.05,145840,1529557167.0,0.0001,0.02
864.0,126324.0,6440000.0,TS_Lin,0.05,145840,1529557243.0,0.0001,0.02
865.0,126490.0,6450000.0,TS_Lin,0.05,145840,1529557319.0,0.0001,0.02
866.0,126648.0,6460000.0,TS_Lin,0.05,145840,1529557394.0,0.0001,0.02
868.0,126837.0,6470000.0,TS_Lin,0.05,145840,1529557469.0,0.0001,0.02
869.0,126976.0,6480000.0,TS_Lin,0.05,145840,1529557545.0,0.0001,0.02
872.0,127147.0,6490000.0,TS_Lin,0.05,145840,1529557619.0,0.0001,0.02
873.0,127296.0,6500000.0,TS_Lin,0.05,145840,1529557693.0,0.0001,0.02
873.0,127483.0,6510000.0,TS_Lin,0.05,145840,1529557766.0,0.0001,0.02
877.0,127660.0,6520000.0,TS_Lin,0.05,145840,1529557840.0,0.0001,0.02
878.0,127840.0,6530000.0,TS_Lin,0.05,145840,1529557916.0,0.0001,0.02
879.0,128020.0,6540000.0,TS_Lin,0.05,145840,1529557988.0,0.0001,0.02
882.0,128193.0,6550000.0,TS_Lin,0.05,145840,1529558062.0,0.0001,0.02
883.0,128380.0,6560000.0,TS_Lin,0.05,145840,1529558136.0,0.0001,0.02
884.0,128548.0,6570000.0,TS_Lin,0.05,145840,1529558210.0,0.0001,0.02
884.0,128715.0,6580000.0,TS_Lin,0.05,145840,1529558283.0,0.0001,0.02
886.0,128913.0,6590000.0,TS_Lin,0.05,145840,1529558357.0,0.0001,0.02
890.0,129071.0,6600000.0,TS_Lin,0.05,145840,1529558431.0,0.0001,0.02
890.0,129239.0,6610000.0,TS_Lin,0.05,145840,1529558504.0,0.0001,0.02
890.0,129422.0,6620000.0,TS_Lin,0.05,145840,1529558578.0,0.0001,0.02
890.0,129593.0,6630000.0,TS_Lin,0.05,145840,1529558650.0,0.0001,0.02
892.0,129775.0,6640000.0,TS_Lin,0.05,145840,1529558723.0,0.0001,0.02
892.0,129962.0,6650000.0,TS_Lin,0.05,145840,1529558795.0,0.0001,0.02
893.0,130182.0,6660000.0,TS_Lin,0.05,145840,1529558868.0,0.0001,0.02
895.0,130372.0,6670000.0,TS_Lin,0.05,145840,1529558942.0,0.0001,0.02
897.0,130564.0,6680000.0,TS_Lin,0.05,145840,1529559018.0,0.0001,0.02
897.0,130769.0,6690000.0,TS_Lin,0.05,145840,1529559093.0,0.0001,0.02
900.0,130980.0,6700000.0,TS_Lin,0.05,145840,1529559167.0,0.0001,0.02
902.0,131151.0,6710000.0,TS_Lin,0.05,145840,1529559242.0,0.0001,0.02
902.0,131354.0,6720000.0,TS_Lin,0.05,145840,1529559315.0,0.0001,0.02
903.0,131542.0,6730000.0,TS_Lin,0.05,145840,1529559392.0,0.0001,0.02
905.0,131712.0,6740000.0,TS_Lin,0.05,145840,1529559466.0,0.0001,0.02
907.0,131914.0,6750000.0,TS_Lin,0.05,145840,1529559539.0,0.0001,0.02
908.0,132106.0,6760000.0,TS_Lin,0.05,145840,1529559613.0,0.0001,0.02
911.0,132298.0,6770000.0,TS_Lin,0.05,145840,1529559687.0,0.0001,0.02
913.0,132489.0,6780000.0,TS_Lin,0.05,145840,1529559760.0,0.0001,0.02
914.0,132703.0,6790000.0,TS_Lin,0.05,145840,1529559832.0,0.0001,0.02
916.0,132895.0,6800000.0,TS_Lin,0.05,145840,1529559903.0,0.0001,0.02
916.0,133098.0,6810000.0,TS_Lin,0.05,145840,1529559976.0,0.0001,0.02
917.0,133303.0,6820000.0,TS_Lin,0.05,145840,1529560049.0,0.0001,0.02
917.0,133497.0,6830000.0,TS_Lin,0.05,145840,1529560122.0,0.0001,0.02
917.0,133701.0,6840000.0,TS_Lin,0.05,145840,1529560194.0,0.0001,0.02
920.0,133902.0,6850000.0,TS_Lin,0.05,145840,1529560267.0,0.0001,0.02
921.0,134082.0,6860000.0,TS_Lin,0.05,145840,1529560340.0,0.0001,0.02
921.0,134245.0,6870000.0,TS_Lin,0.05,145840,1529560413.0,0.0001,0.02
923.0,134427.0,6880000.0,TS_Lin,0.05,145840,1529560484.0,0.0001,0.02
924.0,134637.0,6890000.0,TS_Lin,0.05,145840,1529560555.0,0.0001,0.02
927.0,134837.0,6900000.0,TS_Lin,0.05,145840,1529560627.0,0.0001,0.02
927.0,135033.0,6910000.0,TS_Lin,0.05,145840,1529560700.0,0.0001,0.02
928.0,135243.0,6920000.0,TS_Lin,0.05,145840,1529560773.0,0.0001,0.02
928.0,135446.0,6930000.0,TS_Lin,0.05,145840,1529560848.0,0.0001,0.02
928.0,135647.0,6940000.0,TS_Lin,0.05,145840,1529560921.0,0.0001,0.02
928.0,135826.0,6950000.0,TS_Lin,0.05,145840,1529560994.0,0.0001,0.02
928.0,136050.0,6960000.0,TS_Lin,0.05,145840,1529561068.0,0.0001,0.02
929.0,136249.0,6970000.0,TS_Lin,0.05,145840,1529561139.0,0.0001,0.02
930.0,136448.0,6980000.0,TS_Lin,0.05,145840,1529561211.0,0.0001,0.02
931.0,136642.0,6990000.0,TS_Lin,0.05,145840,1529561283.0,0.0001,0.02
933.0,136846.0,7000000.0,TS_Lin,0.05,145840,1529561356.0,0.0001,0.02
937.0,137045.0,7010000.0,TS_Lin,0.05,145840,1529561428.0,0.0001,0.02
937.0,137226.0,7020000.0,TS_Lin,0.05,145840,1529561502.0,0.0001,0.02
938.0,137419.0,7030000.0,TS_Lin,0.05,145840,1529561572.0,0.0001,0.02
940.0,137644.0,7040000.0,TS_Lin,0.05,145840,1529561643.0,0.0001,0.02
940.0,137836.0,7050000.0,TS_Lin,0.05,145840,1529561716.0,0.0001,0.02
940.0,138074.0,7060000.0,TS_Lin,0.05,145840,1529561788.0,0.0001,0.02
940.0,138306.0,7070000.0,TS_Lin,0.05,145840,1529561858.0,0.0001,0.02
942.0,138524.0,7080000.0,TS_Lin,0.05,145840,1529561930.0,0.0001,0.02
942.0,138758.0,7090000.0,TS_Lin,0.05,145840,1529562001.0,0.0001,0.02
944.0,138986.0,7100000.0,TS_Lin,0.05,145840,1529562072.0,0.0001,0.02
947.0,139205.0,7110000.0,TS_Lin,0.05,145840,1529562143.0,0.0001,0.02
950.0,139414.0,7120000.0,TS_Lin,0.05,145840,1529562214.0,0.0001,0.02
952.0,139643.0,7130000.0,TS_Lin,0.05,145840,1529562286.0,0.0001,0.02
953.0,139833.0,7140000.0,TS_Lin,0.05,145840,1529562358.0,0.0001,0.02
955.0,140043.0,7150000.0,TS_Lin,0.05,145840,1529562431.0,0.0001,0.02
957.0,140266.0,7160000.0,TS_Lin,0.05,145840,1529562503.0,0.0001,0.02
958.0,140476.0,7170000.0,TS_Lin,0.05,145840,1529562576.0,0.0001,0.02
959.0,140700.0,7180000.0,TS_Lin,0.05,145840,1529562648.0,0.0001,0.02
960.0,140885.0,7190000.0,TS_Lin,0.05,145840,1529562719.0,0.0001,0.02
962.0,141081.0,7200000.0,TS_Lin,0.05,145840,1529562789.0,0.0001,0.02
962.0,141279.0,7210000.0,TS_Lin,0.05,145840,1529562861.0,0.0001,0.02
964.0,141463.0,7220000.0,TS_Lin,0.05,145840,1529562932.0,0.0001,0.02
965.0,141684.0,7230000.0,TS_Lin,0.05,145840,1529563003.0,0.0001,0.02
967.0,141872.0,7240000.0,TS_Lin,0.05,145840,1529563074.0,0.0001,0.02
970.0,142077.0,7250000.0,TS_Lin,0.05,145840,1529563146.0,0.0001,0.02
970.0,142281.0,7260000.0,TS_Lin,0.05,145840,1529563217.0,0.0001,0.02
971.0,142478.0,7270000.0,TS_Lin,0.05,145840,1529563290.0,0.0001,0.02
974.0,142691.0,7280000.0,TS_Lin,0.05,145840,1529563362.0,0.0001,0.02
974.0,142913.0,7290000.0,TS_Lin,0.05,145840,1529563433.0,0.0001,0.02
975.0,143135.0,7300000.0,TS_Lin,0.05,145840,1529563505.0,0.0001,0.02
978.0,143362.0,7310000.0,TS_Lin,0.05,145840,1529563576.0,0.0001,0.02
979.0,143558.0,7320000.0,TS_Lin,0.05,145840,1529563645.0,0.0001,0.02
